# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
51809.16166160221  0.00027777778  2.54951e+01  7.28799e-01  1.00000
51809.16323567629  0.00037037037  2.71121e+01  6.50866e-01  1.00000
51809.16397641702  0.00037037037  2.87184e+01  6.69870e-01  1.00000
51809.16471715776  0.00037037037  2.65785e+01  6.44429e-01  1.00000
51809.16545789851  0.00037037037  2.73274e+01  6.53445e-01  1.00000
51809.16619863925  0.00037037037  2.59348e+01  6.36578e-01  1.00000
51809.16693937999  0.00037037037  2.69647e+01  6.49094e-01  1.00000
51809.16768012073  0.00037037037  2.64658e+01  6.43061e-01  1.00000
51809.16842086148  0.00037037037  2.77314e+01  6.58257e-01  1.00000
51809.16916160221  0.00037037037  2.92077e+01  6.75551e-01  1.00000
51809.16990234295  0.00037037037  2.78342e+01  6.59477e-01  1.00000
51809.17064308369  0.00037037037  2.80152e+01  6.61617e-01  1.00000
51809.17138382443  0.00037037037  2.92159e+01  6.75646e-01  1.00000
51809.17212456517  0.00037037037  3.01594e+01  6.86469e-01  1.00000
51809.17286530592  0.00037037037  3.04250e+01  6.89485e-01  1.00000
51809.17360604666  0.00037037037  3.01286e+01  6.86119e-01  1.00000
51809.17434678740  0.00037037037  3.17279e+01  7.04094e-01  1.00000
51809.17508752814  0.00037037037  3.14930e+01  7.01483e-01  1.00000
51809.17582826888  0.00037037037  2.91926e+01  6.75377e-01  1.00000
51809.17656900962  0.00037037037  2.82738e+01  6.64664e-01  1.00000
51809.17730975036  0.00037037037  2.88771e+01  6.71717e-01  1.00000
51809.17805049110  0.00037037037  2.98679e+01  6.83144e-01  1.00000
51809.17879123184  0.00037037037  3.13277e+01  6.99639e-01  1.00000
51809.17943937999  0.00027777778  3.23557e+01  8.21022e-01  1.00000
51809.69619863925  0.00037037037  2.30368e+01  5.99959e-01  1.00000
51809.69693937999  0.00037037037  2.38170e+01  6.10033e-01  1.00000
51809.69768012073  0.00037037037  2.44555e+01  6.18156e-01  1.00000
51809.69842086147  0.00037037037  2.20430e+01  5.86875e-01  1.00000
51809.69916160221  0.00037037037  2.32178e+01  6.02311e-01  1.00000
51809.69990234295  0.00037037037  2.30438e+01  6.00050e-01  1.00000
51809.70064308369  0.00037037037  2.26379e+01  5.94741e-01  1.00000
51809.70138382443  0.00037037037  2.28984e+01  5.98153e-01  1.00000
51809.70212456518  0.00037037037  2.29007e+01  5.98184e-01  1.00000
51809.70286530592  0.00037037037  2.20483e+01  5.86945e-01  1.00000
51809.70360604666  0.00037037037  2.28758e+01  5.97858e-01  1.00000
51809.70434678740  0.00037037037  2.39184e+01  6.11331e-01  1.00000
51809.70508752814  0.00037037037  2.23856e+01  5.91417e-01  1.00000
51809.70582826888  0.00037037037  2.14076e+01  5.78354e-01  1.00000
51809.70656900962  0.00037037037  2.25375e+01  5.93421e-01  1.00000
51809.70730975036  0.00037037037  2.21386e+01  5.88146e-01  1.00000
51809.70805049110  0.00037037037  2.17846e+01  5.83425e-01  1.00000
51809.70879123184  0.00037037037  2.18611e+01  5.84449e-01  1.00000
51809.70953197258  0.00037037037  2.26533e+01  5.94944e-01  1.00000
51809.71027271332  0.00037037037  2.02020e+01  5.61833e-01  1.00000
51809.71101345406  0.00037037037  2.16848e+01  5.82086e-01  1.00000
51809.71175419480  0.00037037037  2.06145e+01  5.67540e-01  1.00000
51809.71249493555  0.00037037037  2.11174e+01  5.74421e-01  1.00000
51809.71323567629  0.00037037037  2.02221e+01  5.62113e-01  1.00000
51809.71397641703  0.00037037037  2.03203e+01  5.63475e-01  1.00000
51809.71471715777  0.00037037037  2.04516e+01  5.65294e-01  1.00000
51809.71545789851  0.00037037037  1.92327e+01  5.48188e-01  1.00000
51809.71619863925  0.00037037037  1.89191e+01  5.43701e-01  1.00000
51809.71693937999  0.00037037037  1.95197e+01  5.52263e-01  1.00000
51809.71768012073  0.00037037037  1.91204e+01  5.46585e-01  1.00000
51809.71842086147  0.00037037037  1.88521e+01  5.42737e-01  1.00000
51809.71916160221  0.00037037037  2.05837e+01  5.67115e-01  1.00000
51809.71990234296  0.00037037037  1.87297e+01  5.40973e-01  1.00000
51809.76601345406  0.00037037037  1.47015e+01  4.79281e-01  1.00000
51809.76675419480  0.00037037037  1.60273e+01  5.00426e-01  1.00000
51809.76749493554  0.00037037037  1.68169e+01  5.12605e-01  1.00000
51809.76823567629  0.00037037037  1.49926e+01  4.84004e-01  1.00000
51809.76897641703  0.00037037037  1.47947e+01  4.80798e-01  1.00000
51809.76971715777  0.00037037037  1.51307e+01  4.86227e-01  1.00000
51809.77045789851  0.00037037037  1.51476e+01  4.86499e-01  1.00000
51809.77119863925  0.00037037037  1.51780e+01  4.86987e-01  1.00000
51809.77193937999  0.00037037037  1.70714e+01  5.16469e-01  1.00000
51809.77268012073  0.00037037037  1.52279e+01  4.87787e-01  1.00000
51809.77342086147  0.00037037037  1.57866e+01  4.96654e-01  1.00000
51809.77416160221  0.00037037037  1.50812e+01  4.85432e-01  1.00000
51809.77490234295  0.00037037037  1.46989e+01  4.79239e-01  1.00000
51809.77564308370  0.00037037037  1.60635e+01  5.00992e-01  1.00000
51809.77638382444  0.00037037037  1.62921e+01  5.04543e-01  1.00000
51809.77712456517  0.00037037037  1.61325e+01  5.02067e-01  1.00000
51809.77786530591  0.00037037037  1.69382e+01  5.14451e-01  1.00000
51809.77860604666  0.00037037037  1.58497e+01  4.97646e-01  1.00000
51809.77934678740  0.00037037037  1.66312e+01  5.09767e-01  1.00000
51809.78008752814  0.00037037037  1.60034e+01  5.00053e-01  1.00000
51809.78082826888  0.00037037037  1.63680e+01  5.05718e-01  1.00000
51809.78156900962  0.00037037037  1.67600e+01  5.11737e-01  1.00000
51809.78230975036  0.00037037037  1.69476e+01  5.14594e-01  1.00000
51809.78305049110  0.00037037037  1.72589e+01  5.19298e-01  1.00000
51809.78379123184  0.00037037037  1.62560e+01  5.03985e-01  1.00000
51809.78443937999  0.00027777778  1.62563e+01  5.81956e-01  1.00000
51809.82360604666  0.00037037037  2.53653e+01  6.29550e-01  1.00000
51809.82434678740  0.00037037037  2.53554e+01  6.29427e-01  1.00000
51809.82508752814  0.00037037037  2.73380e+01  6.53572e-01  1.00000
51809.82582826888  0.00037037037  2.61915e+01  6.39720e-01  1.00000
51809.82656900962  0.00037037037  2.63317e+01  6.41430e-01  1.00000
51809.82730975036  0.00037037037  2.61192e+01  6.38837e-01  1.00000
51809.82805049110  0.00037037037  2.57761e+01  6.34627e-01  1.00000
51809.82879123184  0.00037037037  2.55848e+01  6.32267e-01  1.00000
51809.82953197258  0.00037037037  2.63793e+01  6.42009e-01  1.00000
51809.83027271333  0.00037037037  2.68628e+01  6.47867e-01  1.00000
51809.83101345407  0.00037037037  2.56412e+01  6.32965e-01  1.00000
51809.83175419481  0.00037037037  2.57851e+01  6.34738e-01  1.00000
51809.83249493554  0.00037037037  2.56073e+01  6.32546e-01  1.00000
51809.83323567628  0.00037037037  2.58817e+01  6.35926e-01  1.00000
51809.83397641702  0.00037037037  2.52714e+01  6.28383e-01  1.00000
51809.83471715777  0.00037037037  2.60040e+01  6.37427e-01  1.00000
51809.83545789851  0.00037037037  2.52350e+01  6.27930e-01  1.00000
51809.83619863925  0.00037037037  2.55597e+01  6.31957e-01  1.00000
51809.83693937999  0.00037037037  2.49959e+01  6.24948e-01  1.00000
51809.83768012073  0.00037037037  2.65545e+01  6.44138e-01  1.00000
51809.83842086147  0.00037037037  2.59266e+01  6.36478e-01  1.00000
51809.83916160221  0.00037037037  2.50351e+01  6.25439e-01  1.00000
51809.83990234295  0.00037037037  2.39985e+01  6.12353e-01  1.00000
51809.84064308369  0.00037037037  2.46322e+01  6.20386e-01  1.00000
51809.84138382444  0.00037037037  2.30004e+01  5.99484e-01  1.00000
51809.84212456518  0.00037037037  2.28725e+01  5.97815e-01  1.00000
51809.84286530592  0.00037037037  2.66055e+01  6.44756e-01  1.00000
51809.84360604666  0.00037037037  2.47322e+01  6.21644e-01  1.00000
51809.84434678739  0.00037037037  2.60257e+01  6.37692e-01  1.00000
51809.84508752814  0.00037037037  2.35511e+01  6.06618e-01  1.00000
51809.84582826888  0.00037037037  2.36630e+01  6.08058e-01  1.00000
51809.84656900962  0.00037037037  2.46536e+01  6.20655e-01  1.00000
51809.84730975036  0.00037037037  2.49940e+01  6.24925e-01  1.00000
51809.84805049110  0.00037037037  2.47830e+01  6.22282e-01  1.00000
51809.84879123185  0.00037037037  2.51249e+01  6.26559e-01  1.00000
51809.84953197258  0.00037037037  2.52168e+01  6.27704e-01  1.00000
51809.85027271332  0.00037037037  2.55511e+01  6.31851e-01  1.00000
51809.85101345406  0.00037037037  2.49534e+01  6.24417e-01  1.00000
51809.85175419480  0.00037037037  2.30015e+01  5.99499e-01  1.00000
51809.85249493555  0.00037037037  2.40833e+01  6.13434e-01  1.00000
51809.85305049110  0.00018518518  2.51667e+01  8.86825e-01  1.00000
51809.90545789851  0.00037037037  2.45094e+01  6.18837e-01  1.00000
51809.90619863925  0.00037037037  2.55176e+01  6.31436e-01  1.00000
51809.90693937999  0.00037037037  2.39799e+01  6.12116e-01  1.00000
51809.90768012073  0.00037037037  2.45904e+01  6.19859e-01  1.00000
51809.90842086147  0.00037037037  2.41801e+01  6.14666e-01  1.00000
51809.90916160221  0.00037037037  2.38976e+01  6.11064e-01  1.00000
51809.90990234295  0.00037037037  2.34959e+01  6.05907e-01  1.00000
51809.91064308369  0.00037037037  2.41972e+01  6.14883e-01  1.00000
51809.91138382444  0.00037037037  2.47230e+01  6.21528e-01  1.00000
51809.91212456518  0.00037037037  2.57130e+01  6.33850e-01  1.00000
51809.91286530592  0.00037037037  2.65553e+01  6.44148e-01  1.00000
51809.91360604666  0.00037037037  2.42686e+01  6.15789e-01  1.00000
51809.91434678739  0.00037037037  2.37869e+01  6.09647e-01  1.00000
51809.91508752814  0.00037037037  2.50475e+01  6.25594e-01  1.00000
51809.91582826888  0.00037037037  2.48113e+01  6.22636e-01  1.00000
51809.91656900962  0.00037037037  2.40493e+01  6.13001e-01  1.00000
51809.91730975036  0.00037037037  2.38659e+01  6.10659e-01  1.00000
51809.91805049110  0.00037037037  2.42843e+01  6.15989e-01  1.00000
51809.91879123184  0.00037037037  2.51871e+01  6.27335e-01  1.00000
51809.91934678740  0.00018518518  2.56234e+01  8.94835e-01  1.00000
51809.94823567629  0.00037037037  2.99389e+01  6.83956e-01  1.00000
51809.94897641703  0.00037037037  2.90580e+01  6.73818e-01  1.00000
51809.94971715777  0.00037037037  2.92098e+01  6.75576e-01  1.00000
51809.95045789851  0.00037037037  2.77975e+01  6.59042e-01  1.00000
51809.95119863925  0.00037037037  2.78798e+01  6.60017e-01  1.00000
51809.95193937999  0.00037037037  2.71783e+01  6.51660e-01  1.00000
51809.95545789851  0.00037037037  2.68950e+01  6.48255e-01  1.00000
51809.95619863925  0.00037037037  2.71013e+01  6.50736e-01  1.00000
51809.95693937999  0.00037037037  2.71452e+01  6.51263e-01  1.00000
51809.95768012073  0.00037037037  2.60874e+01  6.38448e-01  1.00000
51809.95842086147  0.00037037037  2.67598e+01  6.46623e-01  1.00000
51809.95916160222  0.00037037037  2.74796e+01  6.55262e-01  1.00000
51809.95990234295  0.00037037037  2.58491e+01  6.35525e-01  1.00000
51809.96064308369  0.00037037037  2.77342e+01  6.58291e-01  1.00000
51809.96138382443  0.00037037037  2.66088e+01  6.44796e-01  1.00000
51809.96212456517  0.00037037037  2.67928e+01  6.47023e-01  1.00000
51809.96286530592  0.00037037037  2.66850e+01  6.45719e-01  1.00000
51809.96360604666  0.00037037037  2.74854e+01  6.55332e-01  1.00000
51809.96434678740  0.00037037037  2.64251e+01  6.42567e-01  1.00000
51809.96508752814  0.00037037037  2.67683e+01  6.46726e-01  1.00000
51809.96582826888  0.00037037037  2.77992e+01  6.59061e-01  1.00000
51809.96656900962  0.00037037037  2.69757e+01  6.49227e-01  1.00000
51809.96730975036  0.00037037037  2.77308e+01  6.58251e-01  1.00000
51809.96805049110  0.00037037037  2.69350e+01  6.48736e-01  1.00000
51809.96879123184  0.00037037037  2.72833e+01  6.52918e-01  1.00000
51809.96953197258  0.00037037037  2.65047e+01  6.43534e-01  1.00000
51809.97027271333  0.00037037037  2.64699e+01  6.43112e-01  1.00000
51809.97101345407  0.00037037037  2.75446e+01  6.56037e-01  1.00000
51809.97175419480  0.00037037037  2.67650e+01  6.46686e-01  1.00000
51809.97249493554  0.00037037037  2.65936e+01  6.44612e-01  1.00000
51809.97323567628  0.00037037037  2.60887e+01  6.38464e-01  1.00000
51809.97397641703  0.00037037037  2.63685e+01  6.41878e-01  1.00000
51809.97471715777  0.00037037037  2.64487e+01  6.42854e-01  1.00000
51809.97545789851  0.00037037037  2.57915e+01  6.34817e-01  1.00000
51809.97619863925  0.00037037037  2.73874e+01  6.54162e-01  1.00000
51809.97693937999  0.00037037037  2.63401e+01  6.41532e-01  1.00000
51809.97768012073  0.00037037037  2.66959e+01  6.45852e-01  1.00000
51809.97842086147  0.00037037037  2.84698e+01  6.66963e-01  1.00000
51809.97916160221  0.00037037037  2.84633e+01  6.66887e-01  1.00000
51809.97990234295  0.00037037037  2.68635e+01  6.47875e-01  1.00000
51809.98064308369  0.00037037037  2.85309e+01  6.67679e-01  1.00000
51809.98138382444  0.00037037037  2.75718e+01  6.56361e-01  1.00000
51809.98212456518  0.00037037037  2.84666e+01  6.66926e-01  1.00000
51809.98286530592  0.00037037037  2.71985e+01  6.51902e-01  1.00000
51809.98360604666  0.00037037037  2.85055e+01  6.67382e-01  1.00000
51809.98434678739  0.00037037037  2.72440e+01  6.52447e-01  1.00000
51809.98508752814  0.00037037037  2.80591e+01  6.62135e-01  1.00000
51809.98573567629  0.00027777778  2.89634e+01  7.76790e-01  1.00000
51810.01471715777  0.00037037037  3.05193e+01  6.90553e-01  1.00000
51810.01545789851  0.00037037037  3.01327e+01  6.86166e-01  1.00000
51810.01619863925  0.00037037037  2.92734e+01  6.76311e-01  1.00000
51810.01693937999  0.00037037037  2.89413e+01  6.72464e-01  1.00000
51810.01768012073  0.00037037037  2.93390e+01  6.77069e-01  1.00000
51810.01842086147  0.00037037037  2.92318e+01  6.75830e-01  1.00000
51810.01916160221  0.00037037037  3.01602e+01  6.86479e-01  1.00000
51810.01990234295  0.00037037037  2.99310e+01  6.83865e-01  1.00000
51810.02036530591  0.00009259259  2.99522e+01  1.36821e+00  1.00000
51810.02434678740  0.00037037037  2.93519e+01  6.77217e-01  1.00000
51810.02508752813  0.00037037037  2.94830e+01  6.78728e-01  1.00000
51810.02582826888  0.00037037037  2.87331e+01  6.70041e-01  1.00000
51810.02656900962  0.00037037037  2.90320e+01  6.73517e-01  1.00000
51810.02730975036  0.00037037037  3.05402e+01  6.90790e-01  1.00000
51810.02805049110  0.00037037037  2.97595e+01  6.81903e-01  1.00000
51810.02879123185  0.00037037037  2.81526e+01  6.63238e-01  1.00000
51810.02953197258  0.00037037037  2.90569e+01  6.73805e-01  1.00000
51810.03027271332  0.00037037037  2.81613e+01  6.63340e-01  1.00000
51810.03101345406  0.00037037037  2.82888e+01  6.64840e-01  1.00000
51810.03175419480  0.00037037037  2.92671e+01  6.76238e-01  1.00000
51810.03249493554  0.00037037037  2.69380e+01  6.48773e-01  1.00000
51810.03323567629  0.00037037037  2.77687e+01  6.58700e-01  1.00000
51810.03397641703  0.00037037037  2.69572e+01  6.49004e-01  1.00000
51810.03471715777  0.00037037037  2.78690e+01  6.59889e-01  1.00000
51810.03545789851  0.00037037037  2.69815e+01  6.49296e-01  1.00000
51810.03619863925  0.00037037037  2.79734e+01  6.61123e-01  1.00000
51810.03693937999  0.00037037037  2.75142e+01  6.55675e-01  1.00000
51810.03768012073  0.00037037037  2.79644e+01  6.61018e-01  1.00000
51810.03842086147  0.00037037037  2.61439e+01  6.39139e-01  1.00000
51810.03916160221  0.00037037037  2.62413e+01  6.40328e-01  1.00000
51810.03990234296  0.00037037037  2.73118e+01  6.53258e-01  1.00000
51810.04064308370  0.00037037037  2.67196e+01  6.46138e-01  1.00000
51810.04138382443  0.00037037037  2.75953e+01  6.56640e-01  1.00000
51810.04212456517  0.00037037037  2.74662e+01  6.55103e-01  1.00000
51810.04286530591  0.00037037037  2.66674e+01  6.45507e-01  1.00000
51810.04360604666  0.00037037037  2.81634e+01  6.63365e-01  1.00000
51810.04434678740  0.00037037037  2.63590e+01  6.41763e-01  1.00000
51810.04508752814  0.00037037037  2.59089e+01  6.36260e-01  1.00000
51810.04582826888  0.00037037037  2.63203e+01  6.41291e-01  1.00000
51810.04656900962  0.00037037037  2.67050e+01  6.45961e-01  1.00000
51810.04730975036  0.00037037037  2.60824e+01  6.38387e-01  1.00000
51810.04805049110  0.00037037037  2.64107e+01  6.42392e-01  1.00000
51810.04879123184  0.00037037037  2.77085e+01  6.57986e-01  1.00000
51810.04953197258  0.00037037037  2.72978e+01  6.53091e-01  1.00000
51810.05027271332  0.00037037037  2.71607e+01  6.51449e-01  1.00000
51810.05082826888  0.00018518519  2.58554e+01  8.98878e-01  1.00000
51810.08101345407  0.00037037037  2.43727e+01  6.17109e-01  1.00000
51810.08175419481  0.00037037037  2.41938e+01  6.14840e-01  1.00000
51810.08249493554  0.00037037037  2.41787e+01  6.14649e-01  1.00000
51810.08323567628  0.00037037037  2.60512e+01  6.38005e-01  1.00000
51810.08397641702  0.00037037037  2.52711e+01  6.28379e-01  1.00000
51810.08471715777  0.00037037037  2.54304e+01  6.30357e-01  1.00000
51810.08545789851  0.00037037037  2.41295e+01  6.14023e-01  1.00000
51810.08619863925  0.00037037037  2.48867e+01  6.23582e-01  1.00000
51810.08693937999  0.00037037037  2.31922e+01  6.01978e-01  1.00000
51810.08768012073  0.00037037037  2.59528e+01  6.36799e-01  1.00000
51810.08832826888  0.00027777778  2.38697e+01  7.05184e-01  1.00000
51810.09212456518  0.00037037037  2.45167e+01  6.18930e-01  1.00000
51810.09286530592  0.00037037037  2.47834e+01  6.22286e-01  1.00000
51810.09360604666  0.00037037037  2.34507e+01  6.05324e-01  1.00000
51810.09434678739  0.00037037037  2.31816e+01  6.01841e-01  1.00000
51810.09508752814  0.00037037037  2.45416e+01  6.19244e-01  1.00000
51810.09582826888  0.00037037037  2.30748e+01  6.00453e-01  1.00000
51810.09656900962  0.00037037037  2.40537e+01  6.13058e-01  1.00000
51810.09730975036  0.00037037037  2.50109e+01  6.25137e-01  1.00000
51810.09805049110  0.00037037037  2.40110e+01  6.12513e-01  1.00000
51810.09879123185  0.00037037037  2.38139e+01  6.09994e-01  1.00000
51810.09953197258  0.00037037037  2.37040e+01  6.08585e-01  1.00000
51810.10027271332  0.00037037037  2.48643e+01  6.23301e-01  1.00000
51810.10101345406  0.00037037037  2.38733e+01  6.10754e-01  1.00000
51810.10175419480  0.00037037037  2.31445e+01  6.01360e-01  1.00000
51810.10249493555  0.00037037037  2.52565e+01  6.28198e-01  1.00000
51810.10323567629  0.00037037037  2.35940e+01  6.07171e-01  1.00000
51810.10397641703  0.00037037037  2.37711e+01  6.09445e-01  1.00000
51810.10471715777  0.00037037037  2.36521e+01  6.07918e-01  1.00000
51810.10545789851  0.00037037037  2.41284e+01  6.14009e-01  1.00000
51810.10619863925  0.00037037037  2.48770e+01  6.23460e-01  1.00000
51810.10693937999  0.00037037037  2.41587e+01  6.14394e-01  1.00000
51810.10768012073  0.00037037037  2.39884e+01  6.12225e-01  1.00000
51810.55230975036  0.00037037037  2.26007e+01  5.94252e-01  1.00000
51810.55305049110  0.00037037037  2.10071e+01  5.72918e-01  1.00000
51810.55379123184  0.00037037037  2.18313e+01  5.84049e-01  1.00000
51810.55453197258  0.00037037037  2.18371e+01  5.84127e-01  1.00000
51810.55527271333  0.00037037037  2.19016e+01  5.84989e-01  1.00000
51810.55601345406  0.00037037037  2.21905e+01  5.88835e-01  1.00000
51810.55675419480  0.00037037037  2.20903e+01  5.87505e-01  1.00000
51810.55749493554  0.00037037037  2.13198e+01  5.77167e-01  1.00000
51810.55823567629  0.00037037037  2.26073e+01  5.94339e-01  1.00000
51810.55897641703  0.00037037037  2.34340e+01  6.05108e-01  1.00000
51810.55971715777  0.00037037037  2.29084e+01  5.98284e-01  1.00000
51810.56045789851  0.00037037037  2.26998e+01  5.95553e-01  1.00000
51810.56119863925  0.00037037037  2.34922e+01  6.05859e-01  1.00000
51810.56193937999  0.00037037037  2.31002e+01  6.00783e-01  1.00000
51810.56268012073  0.00037037037  2.51860e+01  6.27320e-01  1.00000
51810.56342086147  0.00037037037  2.32561e+01  6.02807e-01  1.00000
51810.56416160221  0.00037037037  2.33178e+01  6.03606e-01  1.00000
51810.56490234295  0.00037037037  2.29962e+01  5.99430e-01  1.00000
51810.56564308370  0.00037037037  2.26621e+01  5.95060e-01  1.00000
51810.56638382444  0.00037037037  2.25060e+01  5.93006e-01  1.00000
51810.56712456518  0.00037037037  2.37903e+01  6.09692e-01  1.00000
51810.56786530591  0.00037037037  2.20047e+01  5.86364e-01  1.00000
51810.56860604665  0.00037037037  2.29902e+01  5.99351e-01  1.00000
51810.56934678740  0.00037037037  2.21218e+01  5.87922e-01  1.00000
51810.57008752814  0.00037037037  2.27463e+01  5.96164e-01  1.00000
51810.57082826888  0.00037037037  2.34661e+01  6.05523e-01  1.00000
51810.57156900962  0.00037037037  2.36729e+01  6.08185e-01  1.00000
51810.57230975036  0.00037037037  2.39607e+01  6.11871e-01  1.00000
51810.57305049110  0.00037037037  2.29165e+01  5.98390e-01  1.00000
51810.57379123184  0.00037037037  2.34659e+01  6.05520e-01  1.00000
51810.57453197258  0.00037037037  2.33319e+01  6.03788e-01  1.00000
51810.57527271332  0.00037037037  2.24197e+01  5.91868e-01  1.00000
51810.57601345406  0.00037037037  2.27629e+01  5.96381e-01  1.00000
51810.57675419481  0.00037037037  2.24883e+01  5.92773e-01  1.00000
51810.57749493555  0.00037037037  2.32409e+01  6.02610e-01  1.00000
51810.57823567629  0.00037037037  2.27369e+01  5.96040e-01  1.00000
51810.57897641703  0.00037037037  2.33921e+01  6.04568e-01  1.00000
51810.57971715777  0.00037037037  2.28655e+01  5.97724e-01  1.00000
51810.58045789851  0.00037037037  2.38136e+01  6.09990e-01  1.00000
51810.58119863925  0.00037037037  2.36604e+01  6.08025e-01  1.00000
51810.58193937999  0.00037037037  2.30087e+01  5.99592e-01  1.00000
51810.58268012073  0.00037037037  2.16353e+01  5.81422e-01  1.00000
51810.58332826888  0.00027777778  2.30764e+01  6.93367e-01  1.00000
51810.62212456518  0.00037037037  2.44858e+01  6.18539e-01  1.00000
51810.62286530592  0.00037037037  2.09995e+01  5.72815e-01  1.00000
51810.62360604665  0.00037037037  2.38861e+01  6.10917e-01  1.00000
51810.62434678740  0.00037037037  2.19722e+01  5.85931e-01  1.00000
51810.62508752814  0.00037037037  2.47569e+01  6.21954e-01  1.00000
51810.62582826888  0.00037037037  2.21062e+01  5.87716e-01  1.00000
51810.62656900962  0.00037037037  2.15588e+01  5.80393e-01  1.00000
51810.62730975036  0.00037037037  2.17815e+01  5.83383e-01  1.00000
51810.62805049110  0.00037037037  2.25940e+01  5.94164e-01  1.00000
51810.62879123184  0.00037037037  2.25582e+01  5.93693e-01  1.00000
51810.62953197258  0.00037037037  2.23399e+01  5.90814e-01  1.00000
51810.63027271332  0.00037037037  2.26528e+01  5.94937e-01  1.00000
51810.63101345406  0.00037037037  2.22950e+01  5.90219e-01  1.00000
51810.63175419481  0.00037037037  2.25847e+01  5.94042e-01  1.00000
51810.63249493555  0.00037037037  2.27222e+01  5.95848e-01  1.00000
51810.63323567629  0.00037037037  2.36844e+01  6.08333e-01  1.00000
51810.63397641703  0.00037037037  2.23678e+01  5.91182e-01  1.00000
51810.63471715777  0.00037037037  2.23481e+01  5.90922e-01  1.00000
51810.63545789851  0.00037037037  2.26615e+01  5.95052e-01  1.00000
51810.63619863925  0.00037037037  2.30783e+01  6.00499e-01  1.00000
51810.63693937999  0.00037037037  2.32733e+01  6.03030e-01  1.00000
51810.63768012073  0.00037037037  2.19109e+01  5.85113e-01  1.00000
51810.63842086147  0.00037037037  2.36603e+01  6.08024e-01  1.00000
51810.63916160222  0.00037037037  2.24118e+01  5.91763e-01  1.00000
51810.63990234295  0.00037037037  2.24414e+01  5.92154e-01  1.00000
51810.64064308369  0.00037037037  2.30155e+01  5.99680e-01  1.00000
51810.64138382443  0.00037037037  2.40008e+01  6.12382e-01  1.00000
51810.64212456517  0.00037037037  2.24926e+01  5.92830e-01  1.00000
51810.64286530592  0.00037037037  2.35031e+01  6.06001e-01  1.00000
51810.64360604666  0.00037037037  2.27087e+01  5.95670e-01  1.00000
51810.64434678740  0.00037037037  2.31219e+01  6.01066e-01  1.00000
51810.64508752814  0.00037037037  2.29832e+01  5.99260e-01  1.00000
51810.64582826888  0.00037037037  2.35850e+01  6.07054e-01  1.00000
51810.64656900962  0.00037037037  2.29251e+01  5.98503e-01  1.00000
51810.64730975036  0.00037037037  2.39886e+01  6.12226e-01  1.00000
51810.64805049110  0.00037037037  2.24174e+01  5.91838e-01  1.00000
51810.64879123184  0.00037037037  2.29062e+01  5.98255e-01  1.00000
51810.64953197258  0.00037037037  2.27549e+01  5.96276e-01  1.00000
54278.54156900961  0.00037037037  7.47739e+01  1.08090e+00  1.00000
54278.54230975035  0.00037037037  7.22053e+01  1.06217e+00  1.00000
54278.54305049109  0.00037037037  7.35280e+01  1.07186e+00  1.00000
54278.54379123183  0.00037037037  7.25539e+01  1.06473e+00  1.00000
54278.54453197257  0.00037037037  7.19627e+01  1.06039e+00  1.00000
54278.54527271331  0.00037037037  7.22927e+01  1.06281e+00  1.00000
54278.54601345406  0.00037037037  6.84904e+01  1.03449e+00  1.00000
54278.54675419479  0.00037037037  6.91731e+01  1.03963e+00  1.00000
54278.54749493553  0.00037037037  6.91671e+01  1.03958e+00  1.00000
54278.54823567627  0.00037037037  6.85344e+01  1.03482e+00  1.00000
54278.54897641702  0.00037037037  7.13803e+01  1.05609e+00  1.00000
54278.54971715776  0.00037037037  6.82199e+01  1.03244e+00  1.00000
54278.55045789850  0.00037037037  7.16491e+01  1.05807e+00  1.00000
54278.55119863924  0.00037037037  7.26870e+01  1.06571e+00  1.00000
54278.55193937998  0.00037037037  7.08799e+01  1.05238e+00  1.00000
54278.55268012072  0.00037037037  6.78587e+01  1.02970e+00  1.00000
54278.55342086146  0.00037037037  6.89903e+01  1.03825e+00  1.00000
54278.55416160220  0.00037037037  7.16599e+01  1.05815e+00  1.00000
54278.55490234294  0.00037037037  6.98356e+01  1.04460e+00  1.00000
54278.55564308368  0.00037037037  6.89456e+01  1.03792e+00  1.00000
54278.55638382443  0.00037037037  6.61964e+01  1.01701e+00  1.00000
54278.55712456517  0.00037037037  6.77810e+01  1.02912e+00  1.00000
54278.55786530591  0.00037037037  6.81734e+01  1.03209e+00  1.00000
54278.55860604664  0.00037037037  6.93847e+01  1.04122e+00  1.00000
54278.55934678738  0.00037037037  6.93087e+01  1.04065e+00  1.00000
54278.56008752813  0.00037037037  7.00654e+01  1.04631e+00  1.00000
54278.56082826887  0.00037037037  6.85434e+01  1.03489e+00  1.00000
54278.56156900961  0.00037037037  6.93557e+01  1.04100e+00  1.00000
54278.56230975035  0.00037037037  6.73155e+01  1.02557e+00  1.00000
54278.56305049109  0.00037037037  6.75205e+01  1.02714e+00  1.00000
54278.56379123183  0.00037037037  6.72753e+01  1.02527e+00  1.00000
54278.56453197257  0.00037037037  6.52947e+01  1.01006e+00  1.00000
54278.56527271331  0.00037037037  6.64166e+01  1.01870e+00  1.00000
54278.56601345405  0.00037037037  6.69673e+01  1.02292e+00  1.00000
54278.56675419479  0.00037037037  6.91587e+01  1.03952e+00  1.00000
54278.56749493554  0.00037037037  6.57403e+01  1.01350e+00  1.00000
