TIME	RATE	ERROR
51498.1759	5.0	2.23607
51498.17591	4.0	2.0
51498.17593	6.0	2.44949
51498.17594	4.0	2.0
51498.17595	1.0	1.0
51498.17596	2.0	1.41421
51498.17597	5.0	2.23607
51498.17598	4.0	2.0
51498.176	1.0	1.0
51498.17601	2.0	1.41421
51498.17602	1.0	1.0
51498.17604	2.0	1.41421
51498.17605	1.0	1.0
51498.17606	2.0	1.41421
51498.17608	2.0	1.41421
51498.17609	4.0	2.0
51498.1761	4.0	2.0
51498.17611	2.0	1.41421
51498.17612	4.0	2.0
51498.17613	4.0	2.0
51498.17615	1.0	1.0
51498.17617	4.0	2.0
51498.17618	3.0	1.73205
51498.17619	6.0	2.44949
51498.1762	4.0	2.0
51498.17622	5.0	2.23607
51498.17623	6.0	2.44949
51498.17624	3.0	1.73205
51498.17625	5.0	2.23607
51498.17626	1.0	1.0
51498.17627	4.0	2.0
51498.17628	2.0	1.41421
51498.1763	1.0	1.0
51498.17631	2.0	1.41421
51498.17632	4.0	2.0
51498.17633	4.0	2.0
51498.17635	2.0	1.41421
51498.17637	1.0	1.0
51498.17638	3.0	1.73205
51498.17639	3.0	1.73205
51498.1764	2.0	1.41421
51498.17641	2.0	1.41421
51498.17644	4.0	2.0
51498.17646	1.0	1.0
51498.17647	2.0	1.41421
51498.17648	4.0	2.0
51498.17649	1.0	1.0
51498.1765	3.0	1.73205
51498.17652	5.0	2.23607
51498.17653	3.0	1.73205
51498.17654	1.0	1.0
51498.17655	2.0	1.41421
51498.17656	1.0	1.0
51498.17657	2.0	1.41421
51498.17659	2.0	1.41421
51498.17661	5.0	2.23607
51498.17662	3.0	1.73205
51498.17663	3.0	1.73205
51498.17664	8.0	2.82843
51498.17665	2.0	1.41421
51498.17667	2.0	1.41421
51498.17668	2.0	1.41421
51498.17669	3.0	1.73205
51498.1767	2.0	1.41421
51498.17671	7.0	2.64575
51498.17672	4.0	2.0
51498.17674	2.0	1.41421
51498.17675	1.0	1.0
51498.17676	2.0	1.41421
51498.17677	2.0	1.41421
51498.17678	3.0	1.73205
51498.17679	1.0	1.0
51498.17681	5.0	2.23607
51498.17682	3.0	1.73205
51498.17683	4.0	2.0
51498.17684	2.0	1.41421
51498.17685	3.0	1.73205
51498.17686	2.0	1.41421
51498.17687	5.0	2.23607
51498.17689	2.0	1.41421
51498.17691	2.0	1.41421
51498.17693	2.0	1.41421
51498.17696	1.0	1.0
51498.17697	1.0	1.0
51498.17698	2.0	1.41421
51498.17699	1.0	1.0
51498.177	4.0	2.0
51498.17701	5.0	2.23607
51498.17703	3.0	1.73205
51498.17704	1.0	1.0
51498.17705	1.0	1.0
51498.17706	3.0	1.73205
51498.17707	4.0	2.0
51498.17708	1.0	1.0
51498.17709	3.0	1.73205
51498.17711	2.0	1.41421
51498.17712	2.0	1.41421
51498.17713	4.0	2.0
51498.17714	2.0	1.41421
51498.17715	1.0	1.0
51498.17716	2.0	1.41421
51498.17718	3.0	1.73205
51498.17719	5.0	2.23607
51498.17721	3.0	1.73205
51498.17722	1.0	1.0
51498.17723	2.0	1.41421
51498.17725	1.0	1.0
51498.17726	3.0	1.73205
51498.17727	4.0	2.0
51498.17728	3.0	1.73205
51498.17729	4.0	2.0
51498.1773	1.0	1.0
51498.17733	4.0	2.0
51498.17734	3.0	1.73205
51498.17735	2.0	1.41421
51498.17736	3.0	1.73205
51498.17737	5.0	2.23607
51498.17738	2.0	1.41421
51498.1774	5.0	2.23607
51498.17741	2.0	1.41421
51498.17742	1.0	1.0
51498.17743	3.0	1.73205
51498.17744	1.0	1.0
51498.17745	5.0	2.23607
51498.17747	4.0	2.0
51498.17748	1.0	1.0
51498.17749	1.0	1.0
51498.17751	2.0	1.41421
51498.17752	1.0	1.0
51498.17753	4.0	2.0
51498.17755	6.0	2.44949
51498.17756	4.0	2.0
51498.17757	4.0	2.0
51498.17758	4.0	2.0
51498.17759	2.0	1.41421
51498.1776	5.0	2.23607
51498.17762	3.0	1.73205
51498.17763	3.0	1.73205
51498.17764	1.0	1.0
51498.17765	1.0	1.0
51498.17766	3.0	1.73205
51498.17767	4.0	2.0
51498.17768	4.0	2.0
51498.1777	1.0	1.0
51498.17771	5.0	2.23607
51498.17772	1.0	1.0
51498.17773	1.0	1.0
51498.17774	3.0	1.73205
51498.17775	4.0	2.0
51498.17777	5.0	2.23607
51498.17778	5.0	2.23607
51498.17779	2.0	1.41421
51498.1778	1.0	1.0
51498.17781	4.0	2.0
51498.17782	1.0	1.0
51498.17784	3.0	1.73205
51498.17785	3.0	1.73205
51498.17787	2.0	1.41421
51498.17788	3.0	1.73205
51498.17789	5.0	2.23607
51498.1779	2.0	1.41421
51498.17792	3.0	1.73205
51498.17794	4.0	2.0
51498.17795	2.0	1.41421
51498.17796	3.0	1.73205
51498.17797	2.0	1.41421
51498.17799	1.0	1.0
51498.178	3.0	1.73205
51498.17801	1.0	1.0
51498.17802	1.0	1.0
51498.17803	2.0	1.41421
51498.17804	1.0	1.0
51498.17806	2.0	1.41421
51498.17807	2.0	1.41421
51498.17808	4.0	2.0
51498.17809	3.0	1.73205
51498.1781	5.0	2.23607
51498.17811	5.0	2.23607
51498.17812	1.0	1.0
51498.17814	2.0	1.41421
51498.17815	1.0	1.0
51498.17816	3.0	1.73205
51498.17817	3.0	1.73205
51498.17818	5.0	2.23607
51498.17821	2.0	1.41421
51498.17822	1.0	1.0
51498.17823	2.0	1.41421
51498.17825	3.0	1.73205
51498.17826	3.0	1.73205
51498.17828	1.0	1.0
51498.17829	3.0	1.73205
51498.1783	1.0	1.0
51498.17831	3.0	1.73205
51498.17833	2.0	1.41421
51498.17834	3.0	1.73205
51498.17836	3.0	1.73205
51498.17837	3.0	1.73205
51498.17838	1.0	1.0
51498.17839	4.0	2.0
51498.1784	5.0	2.23607
51498.17841	3.0	1.73205
51498.17843	3.0	1.73205
51498.17845	2.0	1.41421
51498.17846	1.0	1.0
51498.17847	1.0	1.0
51498.17848	2.0	1.41421
51498.1785	2.0	1.41421
51498.17852	3.0	1.73205
51498.17853	3.0	1.73205
51498.17854	2.0	1.41421
51498.17855	2.0	1.41421
51498.17856	3.0	1.73205
51498.17858	2.0	1.41421
51498.17859	3.0	1.73205
51498.17861	3.0	1.73205
51498.17862	2.0	1.41421
51498.17863	1.0	1.0
51498.17865	1.0	1.0
51498.17866	5.0	2.23607
51498.17867	2.0	1.41421
51498.17868	8.0	2.82843
51498.17869	2.0	1.41421
51498.1787	2.0	1.41421
51498.17871	2.0	1.41421
51498.17873	4.0	2.0
51498.17874	4.0	2.0
51498.17875	4.0	2.0
51498.17876	2.0	1.41421
51498.17877	5.0	2.23607
51498.1788	1.0	1.0
51498.17881	2.0	1.41421
51498.17883	1.0	1.0
51498.17884	1.0	1.0
51498.17885	6.0	2.44949
51498.17887	3.0	1.73205
51498.17888	6.0	2.44949
51498.17889	3.0	1.73205
51498.1789	2.0	1.41421
51498.17892	4.0	2.0
51498.17893	4.0	2.0
51498.17895	5.0	2.23607
51498.17896	4.0	2.0
51498.17897	2.0	1.41421
51498.17898	2.0	1.41421
51498.179	1.0	1.0
51498.17902	4.0	2.0
51498.17903	1.0	1.0
51498.17904	3.0	1.73205
51498.17905	5.0	2.23607
51498.17906	4.0	2.0
51498.17907	3.0	1.73205
51498.17909	6.0	2.44949
51498.1791	5.0	2.23607
51498.17912	4.0	2.0
51498.17913	5.0	2.23607
51498.17914	4.0	2.0
51498.17915	1.0	1.0
51498.17917	2.0	1.41421
51498.17918	3.0	1.73205
51498.1792	1.0	1.0
51498.17921	2.0	1.41421
51498.17922	3.0	1.73205
51498.17924	2.0	1.41421
51498.17925	1.0	1.0
51498.17926	1.0	1.0
51498.17927	4.0	2.0
51498.17929	3.0	1.73205
51498.17931	5.0	2.23607
51498.17932	1.0	1.0
51498.17933	1.0	1.0
51498.17934	1.0	1.0
51498.17935	3.0	1.73205
51498.17936	2.0	1.41421
51498.17939	3.0	1.73205
51498.1794	1.0	1.0
51498.17941	2.0	1.41421
51498.17942	2.0	1.41421
51498.17943	2.0	1.41421
51498.17944	1.0	1.0
51498.17946	4.0	2.0
51498.17947	2.0	1.41421
51498.17948	2.0	1.41421
51498.17949	1.0	1.0
51498.1795	2.0	1.41421
51498.17951	2.0	1.41421
51498.17953	2.0	1.41421
51498.17954	1.0	1.0
51498.17955	2.0	1.41421
51498.17956	6.0	2.44949
51498.17957	4.0	2.0
51498.17958	2.0	1.41421
51498.17959	2.0	1.41421
51498.17961	4.0	2.0
51498.17962	1.0	1.0
51498.17963	2.0	1.41421
51498.17964	3.0	1.73205
51498.17965	2.0	1.41421
51498.17966	3.0	1.73205
51498.17968	1.0	1.0
51498.17969	2.0	1.41421
51498.1797	3.0	1.73205
51498.17971	4.0	2.0
51498.17973	3.0	1.73205
51498.17974	2.0	1.41421
51498.17976	3.0	1.73205
51498.17977	1.0	1.0
51498.17978	4.0	2.0
51498.1798	2.0	1.41421
51498.17981	5.0	2.23607
51498.17983	3.0	1.73205
51498.17984	3.0	1.73205
51498.17985	1.0	1.0
51498.17986	1.0	1.0
51498.17987	3.0	1.73205
51498.17988	1.0	1.0
51498.17991	2.0	1.41421
51498.17992	2.0	1.41421
51498.17993	2.0	1.41421
51498.17994	3.0	1.73205
51498.17995	2.0	1.41421
51498.17996	1.0	1.0
51498.17998	2.0	1.41421
51498.17999	2.0	1.41421
51498.18	1.0	1.0
51498.18001	2.0	1.41421
51498.18002	3.0	1.73205
51498.18003	4.0	2.0
51498.18005	4.0	2.0
51498.18007	5.0	2.23607
51498.18008	5.0	2.23607
51498.18009	1.0	1.0
51498.1801	2.0	1.41421
51498.18012	2.0	1.41421
51498.18013	4.0	2.0
51498.18014	4.0	2.0
51498.18015	4.0	2.0
51498.18016	3.0	1.73205
51498.18017	6.0	2.44949
51498.18018	3.0	1.73205
51498.1802	1.0	1.0
51498.18021	2.0	1.41421
51498.18022	2.0	1.41421
51498.18024	3.0	1.73205
51498.18027	3.0	1.73205
51498.18028	1.0	1.0
51498.18029	1.0	1.0
51498.1803	1.0	1.0
51498.18032	1.0	1.0
51498.18034	2.0	1.41421
51498.18035	3.0	1.73205
51498.18036	5.0	2.23607
51498.18037	2.0	1.41421
51498.18038	1.0	1.0
51498.1804	4.0	2.0
51498.18042	2.0	1.41421
51498.18043	2.0	1.41421
51498.18044	1.0	1.0
51498.18045	3.0	1.73205
51498.18046	2.0	1.41421
51498.18047	1.0	1.0
51498.18049	6.0	2.44949
51498.1805	3.0	1.73205
51498.18051	1.0	1.0
51498.18052	2.0	1.41421
51498.18053	3.0	1.73205
51498.18054	3.0	1.73205
51498.18056	1.0	1.0
51498.18057	4.0	2.0
51498.18058	2.0	1.41421
51498.18059	1.0	1.0
51498.1806	2.0	1.41421
51498.18061	5.0	2.23607
51498.18062	1.0	1.0
51498.18064	3.0	1.73205
51498.18065	2.0	1.41421
51498.18066	5.0	2.23607
51498.18068	2.0	1.41421
51498.18071	3.0	1.73205
51498.18072	3.0	1.73205
51498.18073	4.0	2.0
51498.18074	3.0	1.73205
51498.18075	2.0	1.41421
51498.18076	4.0	2.0
51498.18077	2.0	1.41421
51498.18079	2.0	1.41421
51498.1808	2.0	1.41421
51498.18081	1.0	1.0
51498.18083	2.0	1.41421
51498.18084	1.0	1.0
51498.18086	2.0	1.41421
51498.18087	2.0	1.41421
51498.18088	6.0	2.44949
51498.18089	1.0	1.0
51498.1809	2.0	1.41421
51498.18091	2.0	1.41421
51498.18093	1.0	1.0
51498.18094	1.0	1.0
51498.18095	3.0	1.73205
51498.18096	1.0	1.0
51498.18097	2.0	1.41421
51498.18098	5.0	2.23607
51498.18099	4.0	2.0
51498.18101	2.0	1.41421
51498.18102	3.0	1.73205
51498.18105	3.0	1.73205
51498.18106	3.0	1.73205
51498.18108	1.0	1.0
51498.18109	5.0	2.23607
51498.1811	3.0	1.73205
51498.18111	3.0	1.73205
51498.18112	2.0	1.41421
51498.18113	4.0	2.0
51498.18116	1.0	1.0
51498.18117	4.0	2.0
51498.18118	2.0	1.41421
51498.18119	1.0	1.0
51498.1812	6.0	2.44949
51498.18121	2.0	1.41421
51498.18123	4.0	2.0
51498.18124	4.0	2.0
51498.18125	2.0	1.41421
51498.18126	3.0	1.73205
51498.18127	3.0	1.73205
51498.18128	1.0	1.0
51498.1813	3.0	1.73205
51498.18131	3.0	1.73205
51498.18132	3.0	1.73205
51498.18133	4.0	2.0
51498.18134	4.0	2.0
51498.18135	3.0	1.73205
51498.18137	6.0	2.44949
51498.18138	2.0	1.41421
51498.18139	4.0	2.0
51498.1814	3.0	1.73205
51498.18141	4.0	2.0
51498.18142	4.0	2.0
51498.18143	3.0	1.73205
51498.18146	3.0	1.73205
51498.18147	2.0	1.41421
51498.18148	2.0	1.41421
51498.18149	1.0	1.0
51498.1815	2.0	1.41421
51498.18152	2.0	1.41421
51498.18153	3.0	1.73205
51498.18154	1.0	1.0
51498.18155	1.0	1.0
51498.18156	5.0	2.23607
51498.18157	2.0	1.41421
51498.18159	4.0	2.0
51498.1816	3.0	1.73205
51498.18161	3.0	1.73205
51498.18162	5.0	2.23607
51498.18163	3.0	1.73205
51498.18164	3.0	1.73205
51498.18165	2.0	1.41421
51498.18167	1.0	1.0
51498.18168	2.0	1.41421
51498.18169	2.0	1.41421
51498.1817	1.0	1.0
51498.18171	1.0	1.0
51498.18172	2.0	1.41421
51498.18174	4.0	2.0
51498.18175	2.0	1.41421
51498.18176	3.0	1.73205
51498.18177	2.0	1.41421
51498.18178	3.0	1.73205
51498.18179	2.0	1.41421
51498.1818	2.0	1.41421
51498.18182	3.0	1.73205
51498.18183	4.0	2.0
51498.18184	3.0	1.73205
51498.18185	2.0	1.41421
51498.18186	1.0	1.0
51498.18187	4.0	2.0
51498.18189	1.0	1.0
51498.1819	2.0	1.41421
51498.18191	1.0	1.0
51498.18192	2.0	1.41421
51498.18193	1.0	1.0
51498.18194	3.0	1.73205
51498.18196	4.0	2.0
51498.18197	2.0	1.41421
51498.18198	3.0	1.73205
51498.18199	3.0	1.73205
51498.182	4.0	2.0
51498.18201	5.0	2.23607
51498.18202	2.0	1.41421
51498.18204	1.0	1.0
51498.18205	2.0	1.41421
51498.18206	3.0	1.73205
51498.18208	4.0	2.0
51498.18209	3.0	1.73205
51498.18212	3.0	1.73205
51498.18213	1.0	1.0
51498.18214	4.0	2.0
51498.18216	1.0	1.0
51498.18218	1.0	1.0
51498.18219	1.0	1.0
51498.1822	2.0	1.41421
51498.18221	5.0	2.23607
51498.18222	4.0	2.0
51498.18223	1.0	1.0
51498.18224	5.0	2.23607
51498.18227	1.0	1.0
51498.18229	4.0	2.0
51498.1823	1.0	1.0
51498.18231	2.0	1.41421
51498.18233	3.0	1.73205
51498.18234	3.0	1.73205
51498.18235	3.0	1.73205
51498.18236	1.0	1.0
51498.18237	2.0	1.41421
51498.1824	2.0	1.41421
51498.18241	2.0	1.41421
51498.18242	1.0	1.0
51498.18243	2.0	1.41421
51498.18244	3.0	1.73205
51498.18245	6.0	2.44949
51498.18246	4.0	2.0
51498.18248	5.0	2.23607
51498.18249	1.0	1.0
51498.1825	5.0	2.23607
51498.18251	2.0	1.41421
51498.18252	4.0	2.0
51498.18255	3.0	1.73205
51498.18256	2.0	1.41421
51498.18257	4.0	2.0
51498.18258	3.0	1.73205
51498.18259	3.0	1.73205
51498.1826	1.0	1.0
51498.18263	1.0	1.0
51498.18264	3.0	1.73205
51498.18265	3.0	1.73205
51498.18266	7.0	2.64575
51498.18267	2.0	1.41421
51498.18268	6.0	2.44949
51498.1827	4.0	2.0
51498.18271	1.0	1.0
51498.18272	2.0	1.41421
51498.18273	2.0	1.41421
51498.18274	6.0	2.44949
51498.18275	1.0	1.0
51498.18277	1.0	1.0
51498.18278	1.0	1.0
51498.18279	2.0	1.41421
51498.1828	1.0	1.0
51498.18282	2.0	1.41421
51498.18283	1.0	1.0
51498.18285	2.0	1.41421
51498.18286	1.0	1.0
51498.18287	5.0	2.23607
51498.18288	5.0	2.23607
51498.18289	7.0	2.64575
51498.1829	4.0	2.0
51498.18292	2.0	1.41421
51498.18293	1.0	1.0
51498.18295	4.0	2.0
51498.18296	6.0	2.44949
51498.18297	5.0	2.23607
51498.18299	7.0	2.64575
51498.183	4.0	2.0
51498.18301	4.0	2.0
51498.18302	2.0	1.41421
51498.18303	3.0	1.73205
51498.18304	4.0	2.0
51498.18305	1.0	1.0
51498.18307	2.0	1.41421
51498.18308	4.0	2.0
51498.18309	1.0	1.0
51498.1831	3.0	1.73205
51498.18311	1.0	1.0
51498.18312	3.0	1.73205
51498.18314	4.0	2.0
51498.18315	1.0	1.0
51498.18316	4.0	2.0
51498.18317	3.0	1.73205
51498.18318	5.0	2.23607
51498.18321	2.0	1.41421
51498.18322	3.0	1.73205
51498.18324	6.0	2.44949
51498.18325	3.0	1.73205
51498.18327	4.0	2.0
51498.18329	2.0	1.41421
51498.1833	1.0	1.0
51498.18331	1.0	1.0
51498.18333	4.0	2.0
51498.18334	5.0	2.23607
51498.18336	2.0	1.41421
51498.18337	2.0	1.41421
51498.18338	1.0	1.0
51498.1834	3.0	1.73205
51498.18341	3.0	1.73205
51498.18344	4.0	2.0
51498.18345	2.0	1.41421
51498.18346	2.0	1.41421
51498.18347	2.0	1.41421
51498.18348	2.0	1.41421
51498.18349	2.0	1.41421
51498.18351	2.0	1.41421
51498.18352	3.0	1.73205
51498.18353	5.0	2.23607
51498.18354	1.0	1.0
51498.18356	5.0	2.23607
51498.18358	2.0	1.41421
51498.18359	3.0	1.73205
51498.1836	5.0	2.23607
51498.18361	3.0	1.73205
51498.18362	1.0	1.0
51498.18363	5.0	2.23607
51498.18365	2.0	1.41421
51498.18366	4.0	2.0
51498.18367	6.0	2.44949
51498.18368	1.0	1.0
51498.18369	1.0	1.0
51498.1837	2.0	1.41421
51498.18371	2.0	1.41421
51498.18373	4.0	2.0
51498.18374	6.0	2.44949
51498.18375	3.0	1.73205
51498.18376	3.0	1.73205
51498.18377	2.0	1.41421
51498.18378	2.0	1.41421
51498.1838	1.0	1.0
51498.18381	4.0	2.0
51498.18382	1.0	1.0
51498.18383	2.0	1.41421
51498.18384	2.0	1.41421
51498.18385	2.0	1.41421
51498.18386	2.0	1.41421
51498.18388	1.0	1.0
51498.18389	7.0	2.64575
51498.1839	4.0	2.0
51498.18391	3.0	1.73205
51498.18392	4.0	2.0
51498.18393	3.0	1.73205
51498.18395	2.0	1.41421
51498.18396	2.0	1.41421
51498.18397	5.0	2.23607
51498.18399	3.0	1.73205
51498.184	4.0	2.0
51498.18402	2.0	1.41421
51498.18403	2.0	1.41421
51498.18404	6.0	2.44949
51498.18405	1.0	1.0
51498.18406	2.0	1.41421
51498.18408	3.0	1.73205
51498.1841	1.0	1.0
51498.18411	3.0	1.73205
51498.18412	3.0	1.73205
51498.18413	2.0	1.41421
51498.18414	1.0	1.0
51498.18415	1.0	1.0
51498.18417	2.0	1.41421
51498.18418	2.0	1.41421
51498.18419	2.0	1.41421
51498.18421	5.0	2.23607
51498.18422	5.0	2.23607
51498.18424	6.0	2.44949
51498.18425	1.0	1.0
51498.18426	2.0	1.41421
51498.18428	4.0	2.0
51498.18429	2.0	1.41421
51498.1843	1.0	1.0
51498.18432	1.0	1.0
51498.18433	3.0	1.73205
51498.18434	2.0	1.41421
51498.18435	1.0	1.0
51498.18436	8.0	2.82843
51498.18439	2.0	1.41421
51498.1844	6.0	2.44949
51498.18441	2.0	1.41421
51498.18442	2.0	1.41421
51498.18443	3.0	1.73205
51498.18444	4.0	2.0
51498.18446	4.0	2.0
51498.18447	2.0	1.41421
51498.18448	6.0	2.44949
51498.18449	1.0	1.0
51498.1845	4.0	2.0
51498.18451	3.0	1.73205
51498.18452	2.0	1.41421
51498.18454	2.0	1.41421
51498.18455	2.0	1.41421
51498.18456	2.0	1.41421
51498.18457	3.0	1.73205
51498.18461	1.0	1.0
51498.18462	4.0	2.0
51498.18463	3.0	1.73205
51498.18464	2.0	1.41421
51498.18465	1.0	1.0
51498.18466	3.0	1.73205
51498.18468	3.0	1.73205
51498.18469	3.0	1.73205
51498.1847	2.0	1.41421
51498.18471	5.0	2.23607
51498.18472	1.0	1.0
51498.18473	3.0	1.73205
51498.18474	1.0	1.0
51498.18476	3.0	1.73205
51498.18477	2.0	1.41421
51498.18478	1.0	1.0
51498.18479	3.0	1.73205
51498.1848	6.0	2.44949
51498.18481	4.0	2.0
51498.18483	3.0	1.73205
51498.18485	4.0	2.0
51498.18486	4.0	2.0
51498.18487	5.0	2.23607
51498.18488	2.0	1.41421
51498.18489	6.0	2.44949
51498.18491	3.0	1.73205
51498.18493	2.0	1.41421
51498.18494	5.0	2.23607
51498.18495	2.0	1.41421
51498.18496	1.0	1.0
51498.18498	3.0	1.73205
51498.18499	4.0	2.0
51498.185	2.0	1.41421
51498.18501	3.0	1.73205
51498.18502	1.0	1.0
51498.18503	3.0	1.73205
51498.18505	3.0	1.73205
51498.18506	2.0	1.41421
51498.18507	6.0	2.44949
51498.18508	5.0	2.23607
51498.18509	2.0	1.41421
51498.1851	6.0	2.44949
51498.18511	1.0	1.0
51498.18513	5.0	2.23607
51498.18514	3.0	1.73205
51498.18515	4.0	2.0
51498.18516	2.0	1.41421
51498.18517	2.0	1.41421
51498.18518	5.0	2.23607
51498.1852	4.0	2.0
51498.18521	3.0	1.73205
51498.18522	5.0	2.23607
51498.18524	1.0	1.0
51498.18525	6.0	2.44949
51498.18527	3.0	1.73205
51498.18528	3.0	1.73205
51498.18529	3.0	1.73205
51498.18531	4.0	2.0
51498.18532	4.0	2.0
51498.18535	1.0	1.0
51498.18536	4.0	2.0
51498.18537	4.0	2.0
51498.18538	8.0	2.82843
51498.18539	3.0	1.73205
51498.1854	2.0	1.41421
51498.18542	4.0	2.0
51498.18543	3.0	1.73205
51498.18544	1.0	1.0
51498.18546	4.0	2.0
51498.18547	2.0	1.41421
51498.18549	1.0	1.0
51498.1855	1.0	1.0
51498.18551	3.0	1.73205
51498.18552	4.0	2.0
51498.18553	4.0	2.0
51498.18554	5.0	2.23607
51498.18555	5.0	2.23607
51498.18557	2.0	1.41421
51498.18558	4.0	2.0
51498.18559	5.0	2.23607
51498.1856	3.0	1.73205
51498.18562	1.0	1.0
51498.18564	4.0	2.0
51498.18566	4.0	2.0
51498.18567	4.0	2.0
51498.18568	2.0	1.41421
51498.18569	1.0	1.0
51498.18571	1.0	1.0
51498.18572	1.0	1.0
51498.18573	4.0	2.0
51498.18574	1.0	1.0
51498.18575	4.0	2.0
51498.18576	2.0	1.41421
51498.18577	1.0	1.0
51498.18579	3.0	1.73205
51498.1858	3.0	1.73205
51498.18581	5.0	2.23607
51498.18582	5.0	2.23607
51498.18583	3.0	1.73205
51498.18584	3.0	1.73205
51498.18586	4.0	2.0
51498.18587	2.0	1.41421
51498.18588	3.0	1.73205
51498.18589	2.0	1.41421
51498.1859	2.0	1.41421
51498.18591	3.0	1.73205
51498.18592	2.0	1.41421
51498.18594	4.0	2.0
51498.18595	3.0	1.73205
51498.18596	4.0	2.0
51498.18597	3.0	1.73205
51498.18598	1.0	1.0
51498.18599	3.0	1.73205
51498.18601	4.0	2.0
51498.18602	4.0	2.0
51498.18603	2.0	1.41421
51498.18604	4.0	2.0
51498.18605	1.0	1.0
51498.18606	6.0	2.44949
51498.18608	4.0	2.0
51498.18609	1.0	1.0
51498.1861	3.0	1.73205
51498.18611	1.0	1.0
51498.18612	6.0	2.44949
51498.18613	2.0	1.41421
51498.18614	6.0	2.44949
51498.18616	5.0	2.23607
51498.18617	1.0	1.0
51498.18618	1.0	1.0
51498.18619	2.0	1.41421
51498.1862	2.0	1.41421
51498.18621	4.0	2.0
51498.18623	6.0	2.44949
51498.18624	4.0	2.0
51498.18625	2.0	1.41421
51498.18626	2.0	1.41421
51498.18627	4.0	2.0
51498.18628	3.0	1.73205
51498.1863	2.0	1.41421
51498.18631	3.0	1.73205
51498.18632	3.0	1.73205
51498.18633	5.0	2.23607
51498.18634	4.0	2.0
51498.18635	3.0	1.73205
51498.18636	3.0	1.73205
51498.18638	1.0	1.0
51498.18639	7.0	2.64575
51498.1864	1.0	1.0
51498.18641	5.0	2.23607
51498.18642	3.0	1.73205
51498.18643	6.0	2.44949
51498.18645	1.0	1.0
51498.18647	3.0	1.73205
51498.18648	3.0	1.73205
51498.18649	4.0	2.0
51498.1865	3.0	1.73205
51498.18652	4.0	2.0
51498.18653	2.0	1.41421
51498.18654	4.0	2.0
51498.18655	3.0	1.73205
51498.18656	2.0	1.41421
51498.18657	2.0	1.41421
51498.18658	4.0	2.0
51498.1866	1.0	1.0
51498.18661	1.0	1.0
51498.18662	2.0	1.41421
51498.18663	1.0	1.0
51498.18664	1.0	1.0
51498.18665	1.0	1.0
51498.18667	2.0	1.41421
51498.18668	5.0	2.23607
51498.18669	2.0	1.41421
51498.1867	2.0	1.41421
51498.18671	2.0	1.41421
51498.18672	3.0	1.73205
51498.18675	6.0	2.44949
51498.18676	5.0	2.23607
51498.18677	6.0	2.44949
51498.18678	2.0	1.41421
51498.18679	1.0	1.0
51498.1868	1.0	1.0
51498.18682	4.0	2.0
51498.18683	1.0	1.0
51498.18684	1.0	1.0
51498.18685	5.0	2.23607
51498.18686	2.0	1.41421
51498.18687	2.0	1.41421
51498.18689	6.0	2.44949
51498.1869	1.0	1.0
51498.18691	1.0	1.0
51498.18692	2.0	1.41421
51498.18693	2.0	1.41421
51498.18694	3.0	1.73205
51498.18695	4.0	2.0
51498.18697	1.0	1.0
51498.18698	2.0	1.41421
51498.18699	4.0	2.0
51498.187	1.0	1.0
51498.18701	4.0	2.0
51498.18704	4.0	2.0
51498.18705	2.0	1.41421
51498.18707	1.0	1.0
51498.18708	4.0	2.0
51498.18709	2.0	1.41421
51498.18711	4.0	2.0
51498.18712	1.0	1.0
51498.18713	2.0	1.41421
51498.18714	2.0	1.41421
51498.18715	2.0	1.41421
51498.18716	2.0	1.41421
51498.18717	1.0	1.0
51498.18719	3.0	1.73205
51498.1872	2.0	1.41421
51498.18721	2.0	1.41421
51498.18722	1.0	1.0
51498.18723	2.0	1.41421
51498.18724	2.0	1.41421
51498.18726	3.0	1.73205
51498.18727	1.0	1.0
51498.18728	2.0	1.41421
51498.18729	1.0	1.0
51498.1873	3.0	1.73205
51498.18731	4.0	2.0
51498.18733	2.0	1.41421
51498.18734	4.0	2.0
51498.18735	5.0	2.23607
51498.18736	2.0	1.41421
51498.18737	1.0	1.0
51498.18738	1.0	1.0
51498.18739	4.0	2.0
51498.18741	1.0	1.0
51498.18742	5.0	2.23607
51498.18743	2.0	1.41421
51498.18744	1.0	1.0
51498.18745	4.0	2.0
51498.18746	2.0	1.41421
51498.18748	5.0	2.23607
51498.18749	2.0	1.41421
51498.1875	2.0	1.41421
51498.18751	2.0	1.41421
51498.18752	1.0	1.0
51498.18755	1.0	1.0
51498.18756	2.0	1.41421
51498.18757	3.0	1.73205
51498.18758	3.0	1.73205
51498.18759	5.0	2.23607
51498.1876	4.0	2.0
51498.18761	3.0	1.73205
51498.18763	2.0	1.41421
51498.18764	6.0	2.44949
51498.18765	3.0	1.73205
51498.18766	2.0	1.41421
51498.21792	4.0	2.0
51498.21794	4.0	2.0
51498.21795	3.0	1.73205
51498.21796	3.0	1.73205
51498.21797	2.0	1.41421
51498.21798	5.0	2.23607
51498.21799	4.0	2.0
51498.21801	10.0	3.16228
51498.21802	3.0	1.73205
51498.21803	3.0	1.73205
51498.21804	5.0	2.23607
51498.21805	5.0	2.23607
51498.21806	5.0	2.23607
51498.21807	3.0	1.73205
51498.21809	6.0	2.44949
51498.2181	9.0	3.0
51498.21811	3.0	1.73205
51498.21812	3.0	1.73205
51498.21813	4.0	2.0
51498.21814	5.0	2.23607
