TIME	RATE	ERROR
45995.25382	0.63857	0.45154
45995.25387	-0.06725	0.06725
45995.25392	0.32879	0.32879
45995.2541	0.30927	0.30927
45995.25415	0.31771	0.31771
45995.25419	0.65453	0.46282
45995.25429	0.61702	0.4363
45995.25447	0.61858	0.4374
45995.25452	0.36358	0.36358
45995.25475	0.62879	0.44462
45995.25517	0.30226	0.30226
45995.25568	0.31704	0.31704
45995.25572	-0.06909	0.06909
45995.25577	0.55356	0.4445
45995.25582	-0.06615	0.06615
45995.25591	0.30568	0.30568
45995.25595	0.31427	0.31427
45995.25632	0.6372	0.45057
45995.25637	0.30573	0.30573
45995.2566	0.31431	0.31431
45995.25665	0.30453	0.30453
45995.25706	0.30377	0.30377
45995.25716	0.33132	0.33132
45995.2572	0.31506	0.31506
45995.25762	0.32251	0.32251
45995.25785	0.32566	0.32566
45995.25804	0.31774	0.31774
45995.25818	0.32908	0.32908
45995.25827	0.30299	0.30299
45995.25855	0.35664	0.35664
45995.25878	0.31735	0.31735
45995.25882	0.31162	0.31162
45995.25901	0.3032	0.3032
45995.25915	0.3034	0.3034
45995.25924	0.30614	0.30614
45995.25929	-0.06862	0.06862
45995.25933	0.31614	0.31614
45995.25947	0.32247	0.32247
45995.25998	0.31166	0.31166
45995.26003	0.30676	0.30676
45995.26021	0.30236	0.30236
45995.26026	0.60743	0.42952
45995.26044	0.62935	0.44502
45995.26058	0.31948	0.31948
45995.26063	0.30434	0.30434
45995.26077	0.3038	0.3038
45995.26091	0.31072	0.31072
45995.261	-0.06741	0.06741
45995.26118	0.65191	0.46097
45995.26137	0.52649	0.52649
45995.26151	0.30913	0.30913
45995.2616	0.30639	0.30639
45995.26183	0.317	0.317
45995.26225	0.30631	0.30631
45995.26234	0.30288	0.30288
45995.26239	0.30313	0.30313
45995.26248	0.30416	0.30416
45995.26253	0.3136	0.3136
45995.26257	0.31153	0.31153
45995.26262	0.32041	0.32041
45995.26271	-0.066	0.066
45995.26276	0.31433	0.31433
45995.26281	0.30397	0.30397
45995.2629	0.30423	0.30423
45995.26299	0.24365	0.31889
45995.26318	0.3061	0.3061
45995.26336	-0.06828	0.06828
45995.26355	0.23936	0.31327
45995.26359	0.61443	0.43447
45995.26378	0.30716	0.30716
45995.26396	0.312	0.312
45995.26415	0.63364	0.44805
45995.26429	0.6076	0.42964
45995.26433	0.60641	0.4288
45995.26438	0.3026	0.3026
45995.26456	0.30397	0.30397
45995.26461	0.32231	0.32231
45995.2647	-0.06669	0.06669
45995.26498	0.31192	0.31192
45995.26521	0.30373	0.30373
45995.26544	0.32199	0.32199
45995.26558	0.6548	0.46301
45995.26563	0.30946	0.30946
45995.26568	0.31159	0.31159
45995.26577	0.3039	0.3039
45995.26605	0.30584	0.30584
45995.26623	0.30904	0.30904
45995.26642	0.33038	0.33038
45995.26646	0.34363	0.34363
45995.26665	0.36384	0.36384
45995.26688	0.30875	0.30875
45995.26693	0.30635	0.30635
45995.26706	0.64473	0.45589
45995.26771	0.30401	0.30401
45995.26785	0.31708	0.31708
45995.26808	0.31669	0.31669
45995.26818	0.62917	0.44489
45995.26831	0.3027	0.3027
45995.26855	0.61288	0.43337
45995.26859	0.33116	0.33116
45995.26864	0.6069	0.42915
45995.26878	-0.0714	0.0714
45995.26952	0.30338	0.30338
45995.2698	0.30476	0.30476
45995.26984	0.31658	0.31658
45995.26993	0.61129	0.43225
45995.26998	0.31886	0.31886
45995.27017	0.60758	0.42962
45995.27049	0.32821	0.32821
45995.27058	0.65594	0.46382
45995.27063	0.31677	0.31677
45995.271	0.30401	0.30401
45995.27109	0.31639	0.31639
45995.27118	0.31776	0.31776
45995.27123	0.30671	0.30671
45995.27128	-0.07165	0.07165
45995.27142	0.3152	0.3152
45995.27155	0.30674	0.30674
45995.2716	0.30378	0.30378
45995.27165	0.31735	0.31735
45995.27174	0.30953	0.30953
45995.27179	0.30849	0.30849
45995.27183	0.30658	0.30658
45995.27192	0.30353	0.30353
45995.27206	-0.06619	0.06619
45995.27211	-0.06758	0.06758
45995.2722	0.60587	0.42842
45995.2723	0.31176	0.31176
45995.27239	0.31161	0.31161
45995.27243	0.31204	0.31204
45995.27248	0.2385	0.31214
45995.27257	0.31659	0.31659
45995.2728	0.31471	0.31471
45995.2729	0.30457	0.30457
45995.27294	0.32359	0.32359
45995.27299	0.31883	0.31883
45995.27317	0.30349	0.30349
45995.27336	0.30806	0.30806
45995.27345	0.30327	0.30327
45995.2735	0.30661	0.30661
45995.27359	-0.0685	0.0685
45995.27392	0.3055	0.3055
45995.27424	0.30434	0.30434
45995.27438	0.30443	0.30443
45995.27456	0.63823	0.4513
45995.27461	0.30374	0.30374
45995.2747	-0.06603	0.06603
45995.27475	0.30305	0.30305
45995.27507	0.30416	0.30416
45995.27521	0.60686	0.42911
45995.2753	0.31486	0.31486
45995.27544	0.30702	0.30702
45995.27549	0.31055	0.31055
45995.27558	0.34358	0.34358
45995.27567	0.30669	0.30669
45995.27577	0.3269	0.3269
45995.27595	0.30403	0.30403
45995.27618	0.327	0.327
45995.27651	0.44274	0.44274
45995.27665	-0.09191	0.09191
45995.27669	0.3831	0.3831
45995.27674	0.36091	0.36091
45995.27679	0.34401	0.34401
45995.27692	0.66573	0.47074
45995.27697	0.32485	0.32485
45995.27716	0.32087	0.32087
45995.2772	0.32539	0.32539
45995.27725	0.32626	0.32626
45995.27739	0.64534	0.45632
45995.2779	0.24569	0.32155
45995.27799	0.33095	0.33095
45995.27817	0.30611	0.30611
45995.27827	0.68578	0.48492
45995.27873	1.24816	0.62408
45995.27882	-0.06607	0.06607
45995.27887	0.30669	0.30669
45995.27901	0.30946	0.30946
45995.2791	0.30294	0.30294
45995.27915	0.32209	0.32209
45995.27929	-0.07357	0.07357
45995.27942	0.30869	0.30869
45995.27947	0.30672	0.30672
45995.2797	0.5417	0.43497
45995.27979	0.30343	0.30343
45995.27984	0.30632	0.30632
45995.27993	0.30296	0.30296
45995.28007	0.63358	0.44801
45995.28016	0.30304	0.30304
45995.28035	0.33395	0.33395
45995.28044	0.30173	0.30173
45995.28054	0.30994	0.30994
45995.28058	0.32865	0.32865
45995.28063	-0.06668	0.06668
45995.28067	-0.06612	0.06612
45995.28081	0.30373	0.30373
45995.28104	0.24398	0.31932
45995.28109	-0.06622	0.06622
45995.28114	0.3041	0.3041
45995.28137	0.30287	0.30287
45995.28141	0.31157	0.31157
45995.28169	0.30429	0.30429
45995.28183	0.30393	0.30393
45995.28216	0.6278	0.44392
45995.2822	-0.06616	0.06616
45995.28243	-0.06787	0.06787
45995.28248	0.3199	0.3199
45995.28262	0.30544	0.30544
45995.28266	-0.07171	0.07171
45995.28276	0.31629	0.31629
45995.28294	0.30349	0.30349
45995.28299	0.32464	0.32464
45995.28313	-0.06851	0.06851
45995.28317	0.30423	0.30423
45995.28322	0.3029	0.3029
45995.28327	0.30297	0.30297
45995.2835	0.31791	0.31791
45995.28378	-0.07259	0.07259
45995.28382	0.30377	0.30377
45995.28391	-0.06712	0.06712
45995.28396	0.33721	0.33721
45995.28419	0.33111	0.33111
45995.28429	-0.07079	0.07079
45995.28433	0.30395	0.30395
45995.28442	0.60662	0.42894
45995.28466	-0.06628	0.06628
45995.2847	0.31424	0.31424
45995.28475	-0.07606	0.07606
45995.28498	0.32443	0.32443
45995.28503	0.31958	0.31958
45995.28512	-0.06687	0.06687
45995.28516	-0.06626	0.06626
45995.2853	0.30906	0.30906
45995.2854	0.31029	0.31029
45995.28544	0.30697	0.30697
45995.28549	0.30935	0.30935
45995.28558	-0.06767	0.06767
45995.28563	0.32246	0.32246
45995.28577	0.64631	0.45701
45995.28586	0.31068	0.31068
45995.28609	0.32779	0.32779
45995.28623	0.31169	0.31169
45995.28628	0.30981	0.30981
45995.28651	0.31224	0.31224
45995.2866	-0.06659	0.06659
45995.28665	0.31796	0.31796
45995.28678	0.2382	0.31176
45995.28706	-0.06883	0.06883
45995.28729	0.31173	0.31173
45995.28739	-0.06782	0.06782
45995.28743	0.30635	0.30635
45995.2879	0.30348	0.30348
45995.28794	0.30421	0.30421
45995.28808	0.30677	0.30677
45995.28836	0.3027	0.3027
45995.28841	0.60576	0.42834
45995.28845	0.3179	0.3179
45995.28864	0.30432	0.30432
45995.28868	0.30863	0.30863
45995.28878	0.30911	0.30911
45995.28882	0.30379	0.30379
45995.28891	-0.07406	0.07406
45995.28896	0.30306	0.30306
45995.28905	0.30301	0.30301
45995.2891	0.32532	0.32532
45995.28915	0.30353	0.30353
45995.28919	0.31117	0.31117
45995.28961	0.30283	0.30283
45995.28965	-0.066	0.066
45995.2897	0.30847	0.30847
45995.28984	0.3033	0.3033
45995.28998	0.25325	0.33145
45995.29021	0.30292	0.30292
45995.2903	-0.07027	0.07027
45995.29063	0.30443	0.30443
45995.29072	0.32232	0.32232
45995.29095	0.3085	0.3085
45995.29104	0.6173	0.4365
45995.29114	0.30392	0.30392
45995.29123	0.33527	0.33527
45995.29128	0.30309	0.30309
45995.29141	0.30386	0.30386
45995.29151	-0.06731	0.06731
45995.29169	0.30586	0.30586
45995.29183	-0.07019	0.07019
45995.29202	-0.06862	0.06862
45995.29229	0.30305	0.30305
45995.29234	0.30728	0.30728
45995.29243	0.309	0.309
45995.29262	0.30667	0.30667
45995.2928	0.31367	0.31367
45995.29285	0.63391	0.44824
45995.2929	0.6261	0.44272
45995.29294	-0.06918	0.06918
45995.29303	0.32807	0.32807
45995.29317	0.31388	0.31388
45995.29322	0.34886	0.34886
45995.29331	0.32085	0.32085
45995.29345	0.34088	0.34088
45995.29354	0.25217	0.33004
45995.29368	0.36037	0.36037
45995.29396	-0.08256	0.08256
45995.29401	0.33092	0.33092
45995.29405	-0.06851	0.06851
45995.29424	0.23737	0.31067
45995.29447	-0.07045	0.07045
45995.29452	0.35449	0.35449
45995.29465	0.34812	0.34812
45995.29484	0.34398	0.34398
45995.29489	0.3184	0.3184
45995.29507	0.31749	0.31749
45995.29526	0.32321	0.32321
45995.29535	-0.07065	0.07065
45995.29544	-0.06971	0.06971
45995.29563	0.30364	0.30364
45995.29567	0.30322	0.30322
45995.29581	0.33106	0.33106
45995.296	0.30665	0.30665
45995.29609	0.32576	0.32576
45995.29618	0.30404	0.30404
45995.29623	0.31725	0.31725
45995.29627	0.31486	0.31486
45995.29641	0.30291	0.30291
45995.29655	0.30472	0.30472
45995.2966	-0.07085	0.07085
45995.29678	0.60654	0.42889
45995.29697	-0.06624	0.06624
45995.29702	0.34055	0.34055
45995.29729	0.30313	0.30313
45995.29743	0.62351	0.44088
45995.29799	0.30621	0.30621
45995.29803	0.30661	0.30661
45995.29817	0.31659	0.31659
45995.29827	0.24344	0.31861
45995.29831	0.30399	0.30399
45995.29836	-0.0662	0.0662
45995.2984	0.31434	0.31434
45995.29845	0.30334	0.30334
45995.29854	0.68754	0.48617
45995.29868	0.30414	0.30414
45995.29877	-0.0679	0.0679
45995.29938	0.31828	0.31828
45995.29942	0.62927	0.44496
45995.29952	0.30466	0.30466
45995.29961	0.30389	0.30389
45995.2997	0.30412	0.30412
45995.29998	0.30909	0.30909
45995.30012	0.30345	0.30345
45995.30016	0.31133	0.31133
45995.30039	0.60879	0.43048
45995.30044	0.30815	0.30815
45995.30053	0.30712	0.30712
45995.30072	0.24143	0.31598
45995.30077	0.30331	0.30331
45995.30086	0.31799	0.31799
45995.30095	0.30284	0.30284
45995.301	0.30871	0.30871
45995.30118	-0.06968	0.06968
45995.30123	0.31428	0.31428
45995.30137	0.3119	0.3119
45995.30151	-0.06824	0.06824
45995.3016	-0.06611	0.06611
45995.30192	0.30894	0.30894
45995.30197	0.60907	0.43068
45995.30225	-0.06973	0.06973
45995.30229	0.30848	0.30848
45995.30234	-0.0684	0.0684
45995.30239	0.65481	0.46302
45995.30248	0.30341	0.30341
45995.30276	0.31937	0.31937
45995.30294	0.31424	0.31424
45995.30308	0.30299	0.30299
45995.30317	0.30438	0.30438
45995.30322	0.30943	0.30943
45995.30327	0.3115	0.3115
45995.3035	0.32271	0.32271
45995.30373	-0.06622	0.06622
45995.30391	0.31369	0.31369
45995.30424	0.31689	0.31689
45995.30428	0.31683	0.31683
45995.30479	0.23706	0.31026
45995.30498	0.31457	0.31457
45995.30512	0.30398	0.30398
45995.30526	0.3033	0.3033
45995.3053	0.61075	0.43187
45995.30549	0.30897	0.30897
45995.30553	-0.06608	0.06608
45995.30572	0.31937	0.31937
45995.30581	0.3164	0.3164
45995.30609	0.31514	0.31514
45995.30614	-0.06871	0.06871
45995.30618	0.32136	0.32136
45995.30623	0.31846	0.31846
45995.30627	0.31309	0.31309
45995.30651	0.30385	0.30385
45995.3066	0.30421	0.30421
45995.30669	0.33373	0.33373
45995.30674	0.60785	0.42982
45995.30688	0.3118	0.3118
45995.30734	0.60908	0.43068
45995.30739	0.30459	0.30459
45995.30762	0.31711	0.31711
45995.30794	0.32278	0.32278
45995.30813	0.30589	0.30589
45995.30817	-0.06781	0.06781
45995.3084	0.30624	0.30624
45995.3085	0.31252	0.31252
45995.30859	-0.0664	0.0664
45995.30877	0.6068	0.42907
45995.30887	0.31676	0.31676
45995.30896	-0.06601	0.06601
45995.30905	0.62791	0.444
45995.30919	-0.06976	0.06976
45995.30947	0.32208	0.32208
45995.30951	0.31593	0.31593
45995.30979	0.30898	0.30898
45995.30984	-0.07098	0.07098
45995.30998	0.3181	0.3181
45995.31007	0.30337	0.30337
45995.31021	0.3039	0.3039
45995.31039	-0.07011	0.07011
45995.31058	0.323	0.323
45995.31067	0.3175	0.3175
45995.31086	0.31363	0.31363
45995.31127	0.32164	0.32164
45995.31132	0.60836	0.43018
45995.31164	0.30648	0.30648
45995.31174	0.31659	0.31659
45995.31188	0.3348	0.3348
45995.31192	0.30485	0.30485
45995.31201	-0.06609	0.06609
45995.31211	0.30386	0.30386
45995.31248	-0.06724	0.06724
45995.31252	0.30819	0.30819
45995.31266	0.9115	0.52626
45995.31285	-0.06749	0.06749
45995.31299	0.30461	0.30461
45995.31313	0.33422	0.33422
45995.31322	0.30676	0.30676
45995.31336	0.30653	0.30653
45995.3134	0.25516	0.33396
45995.3135	0.32167	0.32167
45995.31368	-0.06608	0.06608
45995.31387	0.3036	0.3036
45995.314	0.31721	0.31721
45995.31405	0.33018	0.33018
45995.31414	0.30467	0.30467
45995.31428	0.30397	0.30397
45995.31442	0.30871	0.30871
45995.31451	0.30302	0.30302
45995.31465	0.31059	0.31059
45995.3147	0.32555	0.32555
45995.31479	0.33443	0.33443
45995.31484	0.6292	0.44491
45995.31507	0.31177	0.31177
45995.31512	0.30511	0.30511
45995.31521	0.3029	0.3029
45995.3153	0.63475	0.44883
45995.31549	0.3093	0.3093
45995.31572	0.31932	0.31932
45995.31576	0.30413	0.30413
45995.316	0.62627	0.44284
45995.31604	0.63298	0.44759
45995.31627	0.60724	0.42938
45995.31641	0.32572	0.32572
45995.31655	0.3036	0.3036
45995.31669	0.61331	0.43368
45995.31683	0.94911	0.54797
45995.31688	0.32044	0.32044
45995.31692	0.30668	0.30668
45995.31697	0.32472	0.32472
45995.3172	0.30403	0.30403
45995.31748	0.30974	0.30974
45995.31771	0.32046	0.32046
45995.31794	-0.06857	0.06857
45995.31799	0.30566	0.30566
45995.31803	0.30331	0.30331
45995.31826	0.30922	0.30922
45995.31836	0.6458	0.45665
45995.3185	0.60699	0.42921
45995.31854	0.31103	0.31103
45995.31863	0.25893	0.33889
45995.31868	0.24295	0.31797
45995.3191	0.30359	0.30359
45995.31928	0.30313	0.30313
45995.31937	0.34055	0.34055
45995.31951	0.30306	0.30306
45995.31956	0.24323	0.31834
45995.31961	0.24385	0.31916
45995.31984	0.31177	0.31177
45995.31993	0.62222	0.43997
45995.32007	0.31936	0.31936
45995.32016	0.30348	0.30348
45995.3203	0.64505	0.45612
45995.32039	-0.06629	0.06629
45995.32058	-0.06608	0.06608
45995.32081	0.6059	0.42844
45995.32113	0.30361	0.30361
45995.32132	0.33927	0.33927
45995.32137	0.30311	0.30311
45995.3216	0.32287	0.32287
45995.32169	-0.06742	0.06742
45995.32174	0.31369	0.31369
45995.32183	0.31661	0.31661
45995.3222	0.31111	0.31111
45995.32224	0.65093	0.46028
45995.32243	0.30979	0.30979
45995.32248	0.30993	0.30993
45995.32257	0.30604	0.30604
45995.32266	0.3089	0.3089
45995.3228	0.33051	0.33051
45995.32294	0.30516	0.30516
45995.32299	0.24107	0.31551
45995.32322	0.30306	0.30306
45995.32331	0.30392	0.30392
45995.32382	0.30347	0.30347
45995.32387	0.30371	0.30371
45995.32391	-0.0662	0.0662
45995.32396	0.96936	0.55966
45995.3241	0.30682	0.30682
45995.32437	-0.06621	0.06621
45995.32447	0.63498	0.449
45995.32451	0.31164	0.31164
45995.32456	0.31481	0.31481
45995.3247	0.31404	0.31404
45995.32479	0.31182	0.31182
45995.32516	0.3038	0.3038
45995.32525	-0.06621	0.06621
45995.32535	0.30325	0.30325
45995.32539	0.3118	0.3118
45995.32544	0.30714	0.30714
45995.32562	0.30934	0.30934
45995.32572	-0.06969	0.06969
45995.32576	0.30951	0.30951
45995.32581	0.31143	0.31143
45995.32586	0.30917	0.30917
45995.32595	0.33158	0.33158
45995.32599	0.31525	0.31525
45995.32618	0.30858	0.30858
45995.3266	0.33094	0.33094
45995.32683	-0.06615	0.06615
45995.32724	0.30857	0.30857
45995.32729	0.91159	0.52631
45995.32748	0.23773	0.31115
45995.32766	0.32466	0.32466
45995.32785	0.25035	0.32766
45995.32789	0.31638	0.31638
45995.32799	0.319	0.319
45995.32808	0.60802	0.42993
45995.32817	0.31301	0.31301
45995.32826	0.30351	0.30351
45995.3284	0.33074	0.33074
45995.32849	0.30382	0.30382
45995.32868	0.30416	0.30416
45995.32873	0.23796	0.31145
45995.32877	0.31354	0.31354
45995.329	0.30906	0.30906
45995.32905	0.30386	0.30386
45995.32914	0.30167	0.30167
45995.32924	0.31586	0.31586
45995.32933	0.31744	0.31744
45995.32951	0.34946	0.34946
45995.32974	0.30649	0.30649
45995.32979	0.58878	0.47278
45995.32984	0.30415	0.30415
45995.33011	0.30361	0.30361
45995.33039	-0.06617	0.06617
45995.33044	0.30377	0.30377
45995.33123	0.30908	0.30908
45995.33197	0.33956	0.33956
45995.33211	0.30329	0.30329
45995.33238	0.31725	0.31725
45995.33243	0.30371	0.30371
45995.33252	0.24329	0.31842
45995.33257	0.62278	0.44037
45995.33271	0.60882	0.4305
45995.3328	0.62981	0.44534
45995.33298	0.33383	0.33383
45995.33312	0.30834	0.30834
45995.33317	0.30408	0.30408
45995.33331	0.33087	0.33087
45995.33345	0.31619	0.31619
45995.33377	0.31986	0.31986
45995.33382	-0.06959	0.06959
45995.33419	0.2393	0.31319
45995.33451	0.30848	0.30848
45995.33465	0.60621	0.42865
45995.33493	0.32864	0.32864
45995.33502	0.30334	0.30334
45995.33516	-0.06682	0.06682
45995.33521	0.30387	0.30387
45995.33567	0.31158	0.31158
45995.33572	0.33717	0.33717
45995.33604	0.32845	0.32845
45995.33609	0.6557	0.46365
45995.33618	0.30349	0.30349
45995.33627	0.62385	0.44113
45995.33692	0.31168	0.31168
45995.33734	0.3035	0.3035
45995.33743	0.2443	0.31974
45995.33766	0.30253	0.30253
45995.33794	0.32534	0.32534
45995.33808	0.31364	0.31364
45995.33826	0.60675	0.42904
45995.3384	-0.06603	0.06603
45995.33849	0.32579	0.32579
45995.33859	0.30454	0.30454
45995.33863	0.324	0.324
45995.33868	0.62593	0.4426
45995.339	0.30266	0.30266
45995.33905	0.3114	0.3114
45995.33919	0.62343	0.44083
45995.33923	0.30906	0.30906
45995.33937	0.3041	0.3041
45995.33951	0.30369	0.30369
45995.33965	0.31047	0.31047
45995.33998	0.35104	0.35104
45995.34002	0.63865	0.4516
45995.34007	0.993	0.57331
45995.34011	0.30817	0.30817
45995.3403	0.34415	0.34415
45995.34058	0.3032	0.3032
45995.34067	0.24367	0.31891
45995.34076	0.32092	0.32092
45995.34081	0.32844	0.32844
45995.3409	0.32071	0.32071
45995.34122	-0.06737	0.06737
45995.34136	0.3602	0.3602
45995.3416	0.30469	0.30469
45995.34178	0.34082	0.34082
45995.34187	0.32507	0.32507
45995.34197	-0.10641	0.10641
45995.34247	-0.08427	0.08427
45995.34271	0.32606	0.32606
45995.34308	-0.06698	0.06698
45995.34317	0.30342	0.30342
45995.34345	0.31266	0.31266
45995.34377	0.31122	0.31122
45995.34405	0.3029	0.3029
45995.3441	0.3171	0.3171
45995.34414	0.33376	0.33376
45995.34419	0.31416	0.31416
45995.34433	0.32258	0.32258
45995.34442	0.3023	0.3023
45995.34451	0.32301	0.32301
45995.34465	0.30353	0.30353
45995.3447	0.30271	0.30271
45995.34479	0.30944	0.30944
45995.34484	0.31451	0.31451
45995.34493	0.30899	0.30899
45995.34497	0.30859	0.30859
45995.34535	0.62831	0.44428
45995.34567	0.30322	0.30322
45995.34581	-0.07226	0.07226
45995.34585	0.30379	0.30379
45995.34599	-0.06707	0.06707
45995.34609	0.30309	0.30309
45995.34627	0.61575	0.4354
45995.34632	0.30844	0.30844
45995.34692	0.32396	0.32396
45995.34706	0.30534	0.30534
45995.34724	0.31391	0.31391
45995.34729	0.23707	0.31028
45995.34734	0.31699	0.31699
45995.34747	1.24716	0.62358
45995.34757	0.30736	0.30736
45995.34761	0.60648	0.42884
45995.34822	0.31063	0.31063
45995.34835	0.30349	0.30349
45995.3484	-0.06632	0.06632
45995.34845	0.25433	0.33287
45995.34882	0.30916	0.30916
45995.34891	-0.146	0.10323
45995.34896	0.25549	0.47403
45995.34914	0.30662	0.30662
45995.34919	0.30494	0.30494
45995.34937	0.32538	0.32538
45995.34942	0.30892	0.30892
45995.34947	-0.06631	0.06631
45995.34956	0.33629	0.33629
45995.3497	0.30325	0.30325
45995.34974	0.30754	0.30754
45995.34984	0.31117	0.31117
45995.34997	0.60796	0.42989
45995.3503	-0.06789	0.06789
45995.35048	0.30395	0.30395
45995.35062	0.30641	0.30641
45995.35076	0.31699	0.31699
45995.35095	0.34407	0.34407
45995.35104	0.32275	0.32275
45995.35122	0.30423	0.30423
45995.35141	0.32795	0.32795
45995.35215	-0.07206	0.07206
45995.3522	0.30927	0.30927
45995.35229	0.66667	0.47141
45995.35247	0.30357	0.30357
45995.35266	0.60648	0.42885
45995.35289	0.91165	0.52634
45995.35303	0.31126	0.31126
45995.3534	0.31711	0.31711
45995.35372	0.23744	0.31076
45995.354	0.30549	0.30549
45995.35414	0.30302	0.30302
45995.35423	0.33541	0.33541
45995.35437	0.30476	0.30476
45995.3546	-0.06801	0.06801
45995.35484	0.32179	0.32179
45995.35488	0.30395	0.30395
45995.35497	0.94206	0.5439
45995.35516	0.32062	0.32062
45995.35558	0.30353	0.30353
45995.35562	0.30318	0.30318
45995.35576	-0.06972	0.06972
45995.35581	-0.06742	0.06742
45995.3559	0.30408	0.30408
45995.35595	0.23703	0.31023
45995.35608	0.30315	0.30315
45995.35613	0.31034	0.31034
45995.35627	-0.07029	0.07029
45995.35632	-0.06603	0.06603
45995.35641	0.31463	0.31463
45995.35659	0.30902	0.30902
45995.35664	-0.07019	0.07019
45995.35678	0.30898	0.30898
45995.35696	0.32214	0.32214
45995.35701	0.30401	0.30401
45995.35706	0.54225	0.43542
45995.35715	0.30781	0.30781
45995.35729	0.32943	0.32943
45995.35738	0.31532	0.31532
45995.35743	0.32116	0.32116
45995.35747	0.63817	0.45126
45995.35757	0.3423	0.3423
45995.35808	0.33683	0.33683
45995.35812	0.3177	0.3177
45995.35817	0.32773	0.32773
45995.35826	0.23799	0.31148
45995.35835	0.33925	0.33925
45995.35845	0.30733	0.30733
45995.35849	0.37164	0.37164
45995.35858	0.30679	0.30679
45995.35877	0.32224	0.32224
45995.35886	-0.07382	0.07382
45995.35896	-0.1089	0.1089
45995.35905	-0.08701	0.08701
45995.35937	0.33781	0.33781
45995.35974	0.30404	0.30404
45995.35997	0.3109	0.3109
45995.36016	0.31435	0.31435
45995.36053	-0.07022	0.07022
45995.36062	0.3041	0.3041
45995.36067	-0.06628	0.06628
45995.36076	0.30388	0.30388
45995.36085	-0.06981	0.06981
45995.36095	0.30689	0.30689
45995.36104	0.30471	0.30471
45995.36132	0.31353	0.31353
45995.36155	0.31407	0.31407
45995.36169	0.32669	0.32669
45995.36183	-0.06793	0.06793
45995.36187	0.62886	0.44467
45995.36206	0.31617	0.31617
45995.3622	0.30333	0.30333
45995.36247	0.30362	0.30362
45995.36257	0.31959	0.31959
45995.36266	0.30349	0.30349
45995.3628	0.31148	0.31148
45995.36294	-0.06619	0.06619
45995.36303	-0.06678	0.06678
45995.36312	-0.06632	0.06632
45995.36321	0.62397	0.44121
45995.36331	-0.06678	0.06678
45995.36335	0.30276	0.30276
45995.3634	0.30363	0.30363
45995.36358	0.30296	0.30296
45995.36372	0.32016	0.32016
45995.364	-0.06728	0.06728
45995.36433	-0.06687	0.06687
45995.36446	1.25746	0.62873
45995.36456	0.65623	0.46402
45995.36465	0.33147	0.33147
45995.36474	0.32583	0.32583
45995.36479	0.38583	0.38583
45995.36497	0.33606	0.43983
45995.36507	-0.13061	0.13061
45995.36525	0.52129	0.52129
45995.36539	0.48622	0.48622
45995.36553	0.49695	0.49695
45995.36562	0.53277	0.53277
45995.36581	-0.09576	0.09576
45995.36595	1.35925	0.78477
45995.36599	0.47392	0.47392
45995.36604	-0.10078	0.10078
45995.36627	0.3383	0.3383
45995.36632	0.37853	0.37853
45995.36636	0.32205	0.32205
45995.36645	0.37971	0.37971
45995.36673	-0.07148	0.07148
45995.36678	-0.08994	0.08994
45995.36715	0.63688	0.63688
45995.36747	-0.27495	0.19442
45995.3678	0.47438	0.47438
45995.36784	0.35017	0.35017
45995.36812	0.8713	0.6161
45995.36821	0.53499	0.53499
45995.36868	0.43766	0.43766
45995.36891	0.47001	0.47001
45995.36895	0.41125	0.41125
45995.36905	0.37973	0.37973
45995.36932	0.92631	0.655
45995.36942	0.40902	0.40902
45995.36946	0.35665	0.35665
45995.36951	0.36711	0.36711
45995.36956	-0.08876	0.08876
45995.3702	-0.07237	0.07237
45995.3703	0.3583	0.3583
45995.37034	-0.09972	0.09972
45995.37044	-0.09718	0.09718
45995.37062	0.37677	0.37677
45995.37076	0.3441	0.45036
45995.3709	-0.08159	0.08159
45995.37104	0.34114	0.34114
45995.37122	0.34061	0.34061
45995.37159	0.30519	0.39944
45995.37164	0.33732	0.44149
45995.37173	0.43794	0.43794
45995.37182	-0.08619	0.08619
45995.37187	0.42661	0.42661
45995.37215	0.33457	0.33457
45995.37224	0.32423	0.32423
45995.37229	0.3315	0.3315
45995.37252	0.30287	0.30287
45995.37257	0.30658	0.30658
45995.3727	0.31703	0.31703
45995.37294	0.30588	0.30588
45995.37303	0.3029	0.3029
45995.37331	-0.0663	0.0663
45995.37377	-0.0697	0.0697
45995.37391	0.32274	0.32274
45995.37409	0.72794	0.51473
45995.37414	0.35248	0.35248
45995.37423	0.30536	0.30536
45995.37432	-0.06634	0.06634
45995.37465	0.31216	0.31216
45995.37469	0.31196	0.31196
45995.37483	0.30897	0.30897
45995.37488	0.30562	0.30562
45995.37511	0.62274	0.44034
45995.3753	0.31741	0.31741
45995.37539	0.33144	0.33144
45995.37553	0.33089	0.33089
45995.37571	0.32471	0.32471
45995.37585	0.30659	0.30659
45995.37599	0.30394	0.30394
45995.37604	0.31434	0.31434
45995.37636	0.31193	0.31193
45995.37645	0.6184	0.43728
45995.37669	0.30384	0.30384
45995.37678	0.30851	0.30851
45995.3771	0.33356	0.33356
45995.37715	-0.06605	0.06605
45995.37724	0.30589	0.30589
45995.37733	0.31491	0.31491
45995.37752	0.61001	0.43134
45995.37761	0.30574	0.30574
45995.37789	0.30303	0.30303
45995.37798	0.30361	0.30361
45995.37807	-0.06623	0.06623
45995.37821	-0.06606	0.06606
