51714.432608 0.961 0.370 0.165 0.199 0.380 0.181 0.377 0.242
51715.721642 1.016 0.257 0.282 0.142 0.184 0.121 0.459 0.168
51716.805465 -0.145 0.348 0.009 0.195 -0.120 0.167 -0.021 0.224
51717.535274 0.464 0.336 0.031 0.177 0.062 0.164 0.177 0.227
51718.646910 1.657 0.344 0.431 0.190 0.178 0.164 0.951 0.226
51719.558854 0.570 0.860 -0.320 0.510 0.220 0.410 0.500 0.520
51720.536317 0.438 0.496 0.765 0.272 0.442 0.234 -0.389 0.323
51721.680997 0.731 0.463 -0.126 0.267 0.533 0.226 0.184 0.296
51722.745447 1.134 0.823 -0.240 0.566 1.113 0.394 0.090 0.477
51724.680313 0.614 0.526 -0.209 0.310 0.315 0.252 0.270 0.328
51725.688193 0.869 0.469 0.065 0.273 0.492 0.227 0.257 0.295
51726.663021 1.131 0.611 0.480 0.361 0.382 0.292 0.363 0.385
51727.378410 -0.102 0.430 -0.531 0.262 0.243 0.197 -0.009 0.260
51728.679262 0.802 0.479 0.626 0.300 -0.011 0.221 0.280 0.292
51729.606067 0.988 0.255 0.508 0.161 0.124 0.116 0.447 0.156
51730.659650 1.201 0.312 0.125 0.169 0.400 0.146 0.501 0.203
51731.511928 0.436 0.322 -0.111 0.177 0.165 0.152 0.354 0.212
51732.699595 1.100 0.293 0.149 0.159 0.237 0.138 0.589 0.193
51733.386554 0.665 0.180 0.137 0.100 0.164 0.085 0.304 0.117
51734.527073 0.530 0.180 0.248 0.099 0.218 0.085 0.114 0.118
51735.460602 0.467 0.227 -0.059 0.140 0.065 0.107 0.427 0.140
51736.524125 0.999 0.307 0.133 0.190 0.492 0.146 0.237 0.188
51737.532465 0.787 0.322 -0.004 0.199 0.384 0.152 0.301 0.200
51738.542452 0.127 0.257 -0.089 0.146 -0.082 0.121 0.236 0.164
51739.485197 0.587 0.229 0.231 0.128 0.171 0.108 0.206 0.147
51740.250138 1.119 0.188 0.328 0.112 0.375 0.089 0.333 0.118
51741.878282 0.764 0.409 0.212 0.239 0.185 0.188 0.137 0.260
51742.543263 0.305 0.316 0.043 0.202 0.108 0.147 -0.040 0.190
51743.459146 0.190 0.251 0.058 0.160 0.119 0.116 0.033 0.152
51744.460096 0.371 0.298 0.141 0.186 0.030 0.139 0.107 0.179
51745.483638 0.741 0.260 -0.066 0.156 0.123 0.123 0.451 0.163
51746.547760 0.702 0.272 0.244 0.165 0.242 0.129 0.255 0.168
51747.396895 1.202 0.415 0.260 0.276 0.480 0.201 0.382 0.239
51748.498962 0.398 0.211 0.199 0.122 0.319 0.101 -0.132 0.133
51749.417665 0.961 0.254 0.239 0.165 0.247 0.117 0.451 0.149
51750.432580 0.717 0.302 -0.209 0.209 0.260 0.139 0.285 0.170
51751.404422 1.005 0.316 0.278 0.175 0.337 0.152 0.369 0.205
51752.266262 0.485 0.320 0.093 0.170 0.052 0.151 0.150 0.213
51753.454753 0.739 0.241 0.399 0.151 0.039 0.111 0.210 0.147
51754.649393 1.139 0.233 0.283 0.129 0.194 0.105 0.506 0.144
51755.496463 0.616 0.270 -0.026 0.182 0.411 0.123 0.149 0.151
51756.519811 0.320 0.245 0.009 0.151 -0.012 0.111 0.234 0.146
51757.512703 0.925 0.260 0.222 0.144 0.267 0.124 0.303 0.167
51758.459568 0.196 0.282 -0.103 0.166 0.013 0.133 0.137 0.174
51759.598986 0.628 0.147 0.247 0.082 0.172 0.068 0.153 0.096
51760.564980 0.355 0.240 0.152 0.142 0.218 0.113 -0.029 0.149
51761.648609 0.799 0.187 0.188 0.107 0.189 0.088 0.400 0.119
51762.577871 0.644 0.225 0.008 0.139 0.098 0.106 0.432 0.137
51763.501473 0.707 0.279 -0.130 0.185 0.390 0.135 0.281 0.160
51764.777036 0.586 0.148 0.295 0.081 0.267 0.071 -0.009 0.096
51765.496251 0.922 0.205 0.226 0.113 0.291 0.097 0.323 0.133
51766.804745 0.251 0.195 -0.011 0.106 0.070 0.092 0.001 0.126
51767.609919 0.178 0.256 -0.201 0.142 0.246 0.125 -0.055 0.162
51768.117188 -0.236 1.075 -1.725 0.684 -0.188 0.504 0.947 0.645
51769.546865 1.223 0.233 0.570 0.139 0.405 0.112 0.272 0.145
51770.494631 1.043 0.260 0.393 0.144 0.427 0.124 0.203 0.169
51771.555627 1.304 0.395 0.326 0.257 0.567 0.189 0.458 0.235
51772.576203 0.950 0.176 0.337 0.095 0.252 0.083 0.308 0.116
51773.602506 1.061 0.192 0.298 0.106 0.330 0.091 0.351 0.127
51774.466117 0.606 0.255 0.524 0.145 0.037 0.121 0.073 0.166
51775.459456 0.808 0.251 0.218 0.139 0.167 0.119 0.344 0.166
51776.462023 0.520 0.255 0.311 0.143 0.054 0.120 0.107 0.168
51777.421490 -0.047 0.249 -0.394 0.141 0.059 0.119 0.057 0.160
51778.467647 0.106 0.264 -0.376 0.151 0.125 0.125 0.171 0.170
51779.415574 0.306 0.341 -0.167 0.206 0.006 0.160 0.196 0.210
51780.578188 0.107 0.637 -0.203 0.403 -0.278 0.294 0.528 0.392
51781.391146 0.027 0.264 -0.224 0.149 0.137 0.125 -0.000 0.171
51782.329330 -0.193 0.597 0.948 0.383 -0.347 0.276 -0.476 0.372
51783.461272 0.603 0.341 0.121 0.209 0.073 0.165 0.286 0.209
51784.147558 0.233 0.474 -0.143 0.293 0.231 0.224 -0.014 0.286
51785.262778 0.269 0.331 0.164 0.207 -0.154 0.147 0.132 0.199
51786.733556 0.380 0.285 -0.237 0.164 0.237 0.138 0.234 0.177
51787.136694 0.309 0.426 -0.375 0.236 0.513 0.203 -0.047 0.277
51788.645990 0.216 0.370 -0.379 0.206 0.062 0.175 0.265 0.240
51789.848854 0.839 0.443 -0.271 0.273 0.594 0.214 0.263 0.264
51790.683468 1.056 0.350 0.623 0.235 0.206 0.167 0.303 0.202
51791.669976 1.063 0.237 0.351 0.133 0.197 0.112 0.408 0.152
51792.669959 1.063 0.156 0.411 0.083 0.380 0.075 0.242 0.104
51793.387236 0.667 0.286 0.002 0.177 0.285 0.134 0.280 0.174
51800.816609 0.677 0.357 0.335 0.199 0.382 0.175 -0.076 0.230
51801.549086 0.727 0.295 0.093 0.172 0.175 0.140 0.323 0.188
51802.668343 2.411 0.259 0.612 0.157 0.771 0.125 0.909 0.157
51803.667233 1.000 0.157 0.399 0.083 0.283 0.075 0.254 0.104
51804.682750 0.342 0.162 0.144 0.085 0.243 0.078 -0.049 0.108
51805.765860 0.905 0.169 0.207 0.091 0.394 0.081 0.219 0.111
51806.564054 1.076 0.136 0.234 0.071 0.366 0.065 0.438 0.090
51807.633131 1.211 0.234 0.229 0.131 0.458 0.113 0.408 0.148
51808.586918 0.946 0.224 0.052 0.128 0.429 0.107 0.397 0.141
51809.553484 0.679 0.119 0.155 0.062 0.187 0.057 0.335 0.080
51810.584380 0.635 0.150 0.114 0.082 0.156 0.072 0.243 0.097
51811.607133 0.509 0.221 -0.040 0.131 0.057 0.105 0.467 0.138
51812.668975 0.732 0.275 -0.174 0.177 0.093 0.130 0.515 0.163
51813.585496 1.136 0.234 0.335 0.148 0.383 0.111 0.356 0.140
51814.554071 1.426 0.245 0.314 0.157 0.364 0.116 0.585 0.145
51815.540813 1.158 0.266 0.204 0.169 0.223 0.128 0.646 0.157
51816.578149 0.960 0.262 -0.082 0.174 0.333 0.125 0.439 0.151
51817.522658 1.156 0.222 0.018 0.136 0.373 0.106 0.589 0.134
51818.629220 1.349 0.223 0.408 0.137 0.262 0.105 0.630 0.135
51819.503713 1.398 0.288 0.026 0.183 0.453 0.138 0.691 0.171
51820.432994 0.644 0.238 0.072 0.141 0.444 0.116 0.065 0.147
51821.493210 1.289 0.228 0.386 0.140 0.390 0.110 0.399 0.137
51822.285628 1.328 0.369 0.536 0.231 0.246 0.175 0.385 0.220
51823.414350 0.908 0.212 0.136 0.119 0.165 0.103 0.490 0.133
51824.335807 1.101 0.102 0.286 0.055 0.308 0.050 0.469 0.066
51825.448024 0.602 0.213 0.163 0.118 0.279 0.103 0.075 0.137
51826.271982 0.646 0.167 0.133 0.092 0.186 0.079 0.249 0.106
51827.493484 -0.950 0.790 -0.330 0.410 0.060 0.380 -0.600 0.540
51828.390685 0.798 0.345 0.319 0.219 0.039 0.166 0.548 0.206
51829.165521 1.537 0.569 -0.066 0.411 0.282 0.272 1.017 0.326
51830.410984 0.200 0.456 0.161 0.253 0.122 0.217 0.048 0.305
51831.316632 1.174 0.385 0.444 0.223 0.442 0.187 0.365 0.242
51832.361262 1.440 0.542 0.760 0.318 0.775 0.266 0.059 0.327
51833.333237 1.649 0.411 0.446 0.222 0.536 0.195 0.646 0.269
51834.487466 0.727 0.411 0.090 0.246 0.172 0.197 0.276 0.253
51835.662290 0.711 0.323 -0.046 0.175 0.103 0.154 0.638 0.207
51836.446209 0.858 0.373 0.160 0.215 0.091 0.175 0.463 0.234
51837.709306 0.928 0.256 0.224 0.145 0.216 0.122 0.516 0.161
51838.512330 0.659 0.304 -0.006 0.168 0.274 0.145 0.237 0.195
51839.402105 0.939 0.352 0.265 0.201 0.176 0.171 0.416 0.223
51840.490507 0.628 0.234 0.399 0.132 0.016 0.111 0.230 0.149
51841.445336 -0.149 0.767 -0.039 0.504 0.557 0.363 -0.630 0.448
51842.645602 0.600 0.217 0.046 0.125 0.370 0.105 0.029 0.135
51843.594650 0.739 0.226 0.481 0.132 0.217 0.109 0.060 0.138
51844.505606 0.551 0.195 0.392 0.114 0.061 0.093 0.143 0.122
51845.521742 0.459 0.192 0.184 0.112 0.209 0.092 0.066 0.119
51846.595257 0.887 0.196 0.398 0.112 0.220 0.094 0.322 0.122
51847.558521 0.788 0.203 0.055 0.115 0.375 0.099 0.204 0.127
51848.538203 0.797 0.219 0.032 0.118 0.226 0.106 0.433 0.138
51849.529457 0.911 0.231 0.337 0.137 0.184 0.110 0.349 0.142
51850.508540 0.766 0.192 0.327 0.105 0.215 0.092 0.216 0.123
51851.588542 0.722 0.183 0.297 0.105 0.233 0.089 0.262 0.114
51852.752002 0.908 0.349 0.414 0.191 0.124 0.166 0.390 0.224
51853.497395 0.945 0.159 0.289 0.091 0.290 0.076 0.326 0.099
51854.656946 0.897 0.217 0.344 0.130 0.143 0.101 0.424 0.132
51855.650521 0.690 0.171 0.144 0.095 0.153 0.082 0.264 0.108
51856.585067 0.298 0.223 0.274 0.128 0.172 0.108 -0.104 0.138
51857.580486 0.894 0.203 0.161 0.113 0.228 0.098 0.366 0.129
51858.627410 0.717 0.226 0.139 0.124 0.214 0.109 0.297 0.148
51859.713367 0.792 0.248 -0.032 0.145 0.269 0.118 0.321 0.152
51860.647214 0.661 0.204 0.163 0.114 0.130 0.099 0.254 0.129
51861.627326 1.183 0.213 0.246 0.119 0.362 0.102 0.488 0.135
51862.557895 0.785 0.141 0.293 0.076 0.133 0.068 0.230 0.092
51863.653160 0.942 0.226 0.166 0.130 0.297 0.109 0.328 0.139
51864.579278 0.841 0.183 0.217 0.106 0.286 0.086 0.270 0.113
51865.494853 0.847 0.237 0.282 0.137 0.368 0.113 0.235 0.149
51866.585229 0.560 0.209 0.052 0.116 0.049 0.101 0.374 0.132
51867.408582 0.467 0.257 -0.058 0.145 0.163 0.123 0.236 0.162
51868.352492 1.223 0.242 0.343 0.137 0.306 0.114 0.410 0.152
51869.365071 0.942 0.266 0.512 0.154 0.127 0.125 0.234 0.169
51870.365649 0.907 0.254 0.370 0.143 0.158 0.121 0.352 0.163
51871.544262 0.973 0.347 0.309 0.212 0.316 0.160 0.207 0.213
51872.442928 0.773 0.289 0.545 0.169 0.221 0.136 0.027 0.184
51873.284780 0.250 0.334 0.379 0.189 0.364 0.162 -0.382 0.214
51874.498669 0.946 0.461 0.224 0.244 0.225 0.218 0.558 0.294
51875.559040 -0.680 1.180 -0.210 0.680 -0.390 0.580 -0.110 0.800
51879.284286 2.261 0.909 0.760 0.643 0.409 0.423 0.925 0.516
51880.352854 -0.078 0.418 -0.359 0.233 0.135 0.201 0.102 0.263
51881.665048 1.132 0.355 0.271 0.211 0.091 0.165 0.662 0.219
51882.503576 0.618 0.296 0.133 0.174 0.303 0.141 0.160 0.183
51883.557249 -0.312 0.876 -0.187 0.595 -0.285 0.403 -0.083 0.502
51884.662373 0.843 1.069 1.418 0.794 0.255 0.505 -0.257 0.585
51885.510706 0.420 0.672 -0.332 0.380 0.372 0.328 0.238 0.416
51886.504091 0.719 0.233 0.185 0.128 0.141 0.110 0.266 0.151
51887.584297 0.931 0.208 0.227 0.120 0.269 0.099 0.333 0.131
51888.467524 0.859 0.158 0.204 0.088 0.244 0.076 0.295 0.101
51889.598341 0.714 0.185 0.216 0.104 0.328 0.089 0.179 0.117
51890.484436 1.154 0.370 0.355 0.213 0.235 0.178 0.450 0.234
51891.312928 0.859 0.377 -0.069 0.237 0.586 0.178 0.133 0.222
51892.518699 0.621 0.176 0.242 0.102 0.171 0.083 0.222 0.112
51893.543284 0.702 0.166 0.148 0.091 0.229 0.079 0.314 0.106
51894.590336 0.950 0.199 0.317 0.114 0.283 0.093 0.309 0.125
51895.603002 0.497 0.189 0.188 0.109 0.369 0.089 -0.006 0.118
51896.573405 0.897 0.205 0.294 0.128 0.275 0.096 0.235 0.123
51897.666817 1.315 0.269 0.352 0.152 0.450 0.128 0.492 0.170
51898.642676 0.709 0.219 -0.078 0.130 0.118 0.104 0.555 0.135
51899.622510 0.566 0.189 -0.010 0.111 0.187 0.088 0.258 0.119
51900.582035 0.651 0.196 0.154 0.117 0.290 0.092 0.184 0.121
51901.618947 1.105 0.270 0.230 0.162 0.188 0.128 0.522 0.167
51902.695058 1.411 0.410 0.686 0.244 0.208 0.190 0.518 0.252
51903.570521 0.677 0.534 0.078 0.341 0.360 0.250 0.177 0.321
51904.698669 1.409 0.463 0.394 0.258 0.273 0.219 0.674 0.296
51905.588443 0.957 0.338 0.149 0.194 0.282 0.161 0.458 0.211
51908.580600 0.225 0.326 -0.112 0.176 0.380 0.161 0.031 0.210
51909.755366 0.357 0.317 -0.075 0.196 0.192 0.149 0.127 0.191
51911.556447 0.190 0.725 -1.226 0.640 0.596 0.287 0.330 0.379
51914.280397 1.694 0.608 0.529 0.344 0.265 0.288 0.927 0.376
51915.318854 2.440 5.100 -0.640 5.760 -1.300 2.930 3.170 2.730
51935.556200 1.764 0.608 0.228 0.412 0.410 0.273 0.917 0.357
51936.650614 1.950 0.826 0.006 0.674 0.037 0.355 1.641 0.449
51941.659779 0.790 1.326 0.563 1.092 0.112 0.602 0.158 0.681
51956.512558 4.170 2.010 -1.250 2.000 0.920 0.790 2.980 1.010
51957.905521 -0.800 1.670 -2.770 1.500 0.990 0.700 0.810 0.850
51959.580891 -2.486 3.005 0.708 2.790 -2.245 1.259 -0.515 1.514
51964.608537 -0.193 0.840 1.211 0.673 0.461 0.398 -0.946 0.445
51965.432611 0.774 1.010 1.695 0.822 0.012 0.467 -0.027 0.532
51966.651344 -0.069 0.861 0.434 0.682 0.253 0.395 -0.601 0.446
51967.385487 0.375 0.754 0.631 0.587 0.203 0.344 -0.548 0.401
51968.665181 0.548 1.217 1.025 1.014 0.612 0.573 -0.623 0.616
51969.366076 1.880 2.490 1.360 2.200 -0.200 1.080 1.900 1.320
51970.437653 1.028 0.754 1.148 0.612 0.046 0.346 0.113 0.390
51971.332773 -0.184 1.457 2.207 1.239 -0.545 0.676 -0.601 0.721
51972.477303 -0.166 1.142 0.338 0.956 0.710 0.537 -0.784 0.572
51973.286505 0.723 1.548 3.367 1.419 0.352 0.710 -0.802 0.773
51974.996244 0.389 1.284 1.605 0.880 -0.168 0.593 -0.486 0.745
51975.636338 1.260 0.625 0.706 0.440 0.207 0.292 0.321 0.360
51976.555596 0.853 0.847 0.530 0.641 -0.115 0.381 0.539 0.467
51977.978840 -6.680 3.205 -1.318 2.805 -0.852 1.748 -4.467 1.703
51978.416909 -0.701 0.802 -0.212 0.628 -0.143 0.347 -0.550 0.426
51979.681516 0.709 0.562 0.353 0.414 0.398 0.269 -0.116 0.306
51980.428794 0.936 0.358 0.381 0.252 0.027 0.168 0.486 0.202
51981.384035 1.020 0.513 0.218 0.364 0.385 0.243 0.199 0.284
51982.246925 0.380 0.514 0.173 0.389 -0.026 0.228 0.187 0.288
51983.748375 0.992 0.494 0.858 0.344 0.149 0.229 0.253 0.280
51984.863986 1.636 0.743 0.313 0.579 0.620 0.328 0.446 0.404
51985.291380 0.128 0.511 -0.137 0.413 0.208 0.221 -0.233 0.272
51986.654786 1.354 0.745 1.079 0.525 0.331 0.353 0.130 0.416
51994.605877 0.117 0.742 1.000 0.627 -0.239 0.341 -0.119 0.373
51996.252263 0.751 0.550 0.469 0.432 0.291 0.261 0.040 0.285
51997.463714 -0.521 0.642 0.379 0.526 0.005 0.304 -0.353 0.323
51999.411061 1.482 0.709 1.147 0.525 1.147 0.329 -0.546 0.408
52001.864213 -0.457 0.764 -0.805 0.485 0.238 0.359 0.130 0.466
52002.643880 -0.314 0.723 -0.759 0.561 -0.117 0.342 -0.139 0.391
52003.329780 0.923 0.560 0.592 0.395 0.322 0.261 0.036 0.313
52004.448097 1.286 0.441 0.751 0.310 0.456 0.205 0.157 0.255
52005.259140 1.581 0.534 0.383 0.345 0.414 0.257 0.323 0.310
52006.461953 1.545 0.251 0.400 0.163 0.414 0.117 0.673 0.148
52007.340185 1.166 0.459 0.587 0.404 0.336 0.198 0.452 0.236
52008.714369 0.556 0.752 0.431 0.505 0.255 0.356 0.045 0.420
52009.080874 -8.070 3.660 -2.710 2.420 -1.440 1.680 -5.310 2.110
52011.869148 0.427 0.490 0.363 0.301 0.048 0.236 -0.023 0.297
52012.558967 1.097 0.217 0.290 0.121 0.317 0.104 0.530 0.138
52013.497626 1.176 0.179 0.358 0.103 0.365 0.086 0.428 0.112
52014.468924 0.755 0.256 0.076 0.156 0.292 0.122 0.302 0.155
52015.449828 0.799 0.188 0.181 0.115 0.232 0.088 0.283 0.114
52016.350610 0.412 0.227 0.395 0.147 0.159 0.106 -0.068 0.133
52017.417409 0.603 0.306 0.226 0.198 0.127 0.146 0.175 0.179
52018.466266 0.569 0.221 0.169 0.138 0.210 0.105 0.164 0.132
52019.466358 0.758 0.241 0.305 0.153 0.245 0.114 0.171 0.142
52020.460020 0.887 0.235 0.259 0.149 0.323 0.112 0.407 0.140
52021.488820 0.854 0.302 0.167 0.188 0.468 0.144 0.180 0.179
52022.537155 0.576 0.455 0.188 0.306 0.322 0.217 0.131 0.261
52023.422386 0.967 0.298 0.009 0.192 0.170 0.140 0.566 0.177
52024.253891 0.464 0.349 0.398 0.221 0.223 0.162 0.001 0.209
52025.490602 1.190 0.330 0.344 0.209 0.571 0.156 0.151 0.192
52026.537621 1.587 0.295 0.406 0.206 0.561 0.138 0.517 0.164
52027.402153 0.988 0.258 0.463 0.156 0.191 0.123 0.450 0.158
52028.523183 0.573 0.228 0.075 0.143 0.311 0.108 0.132 0.136
52029.523526 0.182 0.282 -0.122 0.200 0.090 0.127 0.275 0.160
52030.433714 0.414 0.369 0.071 0.242 0.181 0.172 0.200 0.214
52031.635766 0.722 0.245 0.190 0.148 -0.017 0.116 0.409 0.150
52032.544049 0.691 0.269 0.003 0.161 0.364 0.129 0.073 0.163
52033.725524 1.384 0.456 0.640 0.291 0.806 0.219 -0.064 0.269
52034.202696 0.629 0.636 -0.093 0.383 0.223 0.300 0.446 0.386
52035.728837 1.269 0.597 0.291 0.330 0.111 0.285 0.745 0.368
52036.841555 1.189 0.260 0.340 0.161 0.592 0.122 0.298 0.159
52037.691745 1.637 0.556 0.724 0.348 0.053 0.260 0.798 0.331
52038.649135 0.512 0.632 0.457 0.392 0.183 0.300 -0.141 0.378
52040.491619 1.440 0.415 0.437 0.325 0.288 0.178 0.489 0.230
52041.229580 0.682 0.403 0.621 0.311 -0.050 0.174 0.310 0.228
52043.277108 0.893 0.395 0.436 0.265 0.366 0.180 0.214 0.230
52044.717698 0.895 0.347 0.231 0.193 0.341 0.166 0.301 0.226
52045.216062 1.448 0.701 0.343 0.527 0.154 0.319 1.014 0.391
52046.734684 1.319 0.767 0.152 0.521 0.657 0.339 0.613 0.440
52047.460816 0.577 0.273 -0.040 0.167 0.116 0.127 0.399 0.165
52048.741311 0.966 0.196 0.302 0.113 0.237 0.093 0.385 0.121
52049.481986 0.415 0.168 0.073 0.100 0.211 0.078 0.051 0.105
52050.500993 0.680 0.258 0.382 0.159 0.061 0.119 0.195 0.158
52051.565519 1.076 0.260 0.319 0.156 0.315 0.120 0.443 0.164
52052.518668 1.156 0.229 0.508 0.133 0.437 0.109 0.191 0.141
52053.566135 1.091 0.352 0.672 0.202 0.233 0.163 0.167 0.222
52054.350543 0.184 0.381 -0.192 0.221 0.116 0.179 0.274 0.237
52055.417459 0.821 0.290 0.266 0.172 -0.014 0.133 0.498 0.179
52056.236912 1.161 0.476 0.589 0.274 0.526 0.235 0.149 0.301
52057.579038 1.198 0.291 0.321 0.167 0.426 0.141 0.363 0.182
52058.537593 0.785 0.198 0.120 0.114 0.300 0.094 0.299 0.123
52059.498906 0.582 0.182 0.201 0.108 0.232 0.087 0.127 0.111
52060.432906 0.848 0.165 0.203 0.099 0.364 0.078 0.280 0.101
52061.438081 1.016 0.157 0.246 0.093 0.347 0.074 0.330 0.097
52062.414156 0.709 0.157 0.305 0.092 0.232 0.074 0.227 0.097
52063.397376 0.623 0.174 0.167 0.104 0.295 0.082 0.128 0.107
52064.344453 0.550 0.167 0.299 0.096 0.173 0.078 0.061 0.105
52065.342454 0.538 0.179 0.301 0.107 0.202 0.085 0.073 0.109
52066.406214 0.907 0.204 0.365 0.124 0.308 0.097 0.208 0.125
52067.637052 0.765 0.188 0.441 0.116 0.157 0.087 0.112 0.115
52068.609292 0.700 0.269 -0.020 0.157 0.329 0.128 0.252 0.166
52069.511976 0.577 0.151 0.034 0.091 0.271 0.071 0.137 0.092
52070.596629 1.229 0.226 0.537 0.142 0.284 0.105 0.455 0.135
52071.389785 0.652 0.264 0.366 0.170 0.320 0.125 -0.020 0.155
52072.492561 0.748 0.170 0.410 0.107 0.287 0.080 0.039 0.103
52073.398436 0.351 0.199 -0.063 0.123 0.095 0.092 0.215 0.121
52074.663145 0.294 0.422 0.357 0.265 0.312 0.202 -0.288 0.255
52075.514949 0.731 0.357 0.149 0.210 0.094 0.165 0.340 0.220
52076.801800 -0.068 0.291 0.099 0.176 -0.044 0.137 -0.098 0.176
52077.497480 0.278 0.264 0.074 0.163 0.069 0.125 0.141 0.156
52078.525882 0.874 0.478 0.458 0.298 0.106 0.215 0.178 0.287
52083.713101 1.192 1.132 0.758 0.832 -0.463 0.516 1.049 0.635
52084.650581 0.918 0.521 -0.241 0.315 0.316 0.244 0.519 0.316
52086.624953 2.155 0.808 0.563 0.504 -0.134 0.364 1.499 0.494
52087.618849 0.720 0.940 1.100 0.600 0.380 0.440 -0.250 0.550
52090.766848 0.674 0.579 0.013 0.427 0.328 0.255 0.047 0.316
52091.567728 0.954 0.521 0.527 0.384 0.240 0.238 -0.026 0.279
52092.631003 1.087 0.872 1.151 0.587 0.337 0.411 -0.333 0.510
52093.819104 -0.028 0.603 -0.591 0.395 -0.088 0.278 0.303 0.341
52094.605794 1.025 0.293 0.164 0.192 0.321 0.134 0.424 0.172
52095.244895 1.621 0.418 0.901 0.284 0.309 0.185 0.550 0.232
52096.630063 1.140 0.255 0.629 0.156 0.317 0.117 0.167 0.152
52097.573629 0.826 0.268 -0.025 0.157 0.354 0.127 0.325 0.167
52098.638767 1.391 0.356 0.437 0.218 0.525 0.160 0.514 0.199
52099.467081 1.287 0.233 0.380 0.140 0.457 0.110 0.391 0.144
52100.370129 0.980 0.219 0.220 0.133 0.471 0.103 0.196 0.129
52101.432412 0.481 0.342 0.415 0.206 0.073 0.163 0.034 0.209
52102.541196 0.410 0.219 0.104 0.134 0.099 0.102 0.119 0.133
52103.591876 1.097 0.205 0.209 0.125 0.256 0.096 0.519 0.120
52104.254143 0.693 0.264 0.073 0.154 0.333 0.126 0.164 0.161
52105.729264 0.757 0.291 -0.003 0.188 0.274 0.134 0.364 0.161
52106.282860 0.941 0.337 -0.035 0.197 0.369 0.161 0.476 0.211
52107.371903 0.403 0.253 0.050 0.161 0.105 0.117 0.193 0.154
52108.426621 0.246 0.335 0.034 0.211 0.264 0.155 0.023 0.203
52109.501096 1.039 0.269 0.451 0.210 0.165 0.109 0.412 0.131
52110.460402 0.905 0.255 0.046 0.156 0.313 0.120 0.305 0.152
52111.377380 0.524 0.342 0.151 0.239 0.136 0.147 0.191 0.185
52112.475910 0.479 0.307 -0.024 0.185 0.019 0.137 0.193 0.177
52113.327513 1.532 0.286 0.596 0.183 0.359 0.130 0.508 0.170
52114.603292 0.777 0.227 -0.023 0.129 0.086 0.108 0.563 0.141
52115.563283 1.026 0.249 0.231 0.154 0.409 0.116 0.328 0.148
52116.536734 1.316 0.205 0.390 0.126 0.367 0.096 0.537 0.123
52117.444256 1.026 0.207 0.145 0.121 0.267 0.098 0.518 0.128
52118.453425 1.202 0.243 0.260 0.157 0.340 0.112 0.454 0.143
52119.527633 1.248 0.240 0.239 0.167 0.317 0.111 0.534 0.137
52120.500637 1.096 0.248 0.358 0.166 0.562 0.113 0.079 0.140
52121.517076 1.139 0.255 0.276 0.177 0.481 0.119 0.277 0.144
52122.496587 0.944 0.297 0.223 0.224 0.345 0.136 0.464 0.164
52123.532777 1.032 0.257 0.275 0.176 0.391 0.120 0.345 0.146
52124.608497 0.851 0.332 0.323 0.247 0.163 0.149 0.298 0.182
52125.790419 1.587 0.236 0.522 0.137 0.560 0.110 0.417 0.143
52126.669843 0.838 0.192 0.243 0.110 0.269 0.091 0.209 0.120
52127.453223 0.812 0.291 0.317 0.181 0.099 0.136 0.376 0.173
52128.621333 -0.043 0.290 -0.146 0.180 0.012 0.136 -0.009 0.168
52129.578476 1.010 0.154 0.209 0.090 0.334 0.073 0.417 0.094
52130.254982 1.340 0.186 0.634 0.107 0.420 0.088 0.321 0.112
52131.586195 0.985 0.228 0.241 0.144 0.353 0.107 0.330 0.132
52132.726652 1.489 0.279 0.510 0.173 0.274 0.129 0.668 0.165
52133.522788 0.075 0.416 0.099 0.281 0.328 0.196 -0.326 0.234
52134.439539 0.522 0.277 0.293 0.167 0.305 0.134 -0.068 0.166
52135.576356 1.423 0.408 0.505 0.265 0.371 0.188 0.417 0.234
52136.658270 0.492 0.155 0.143 0.088 0.197 0.073 0.163 0.094
52137.765840 0.269 0.378 0.292 0.214 0.036 0.178 0.042 0.231
52138.717544 0.591 0.750 -0.153 0.536 0.474 0.356 0.139 0.406
52139.702029 1.802 0.722 0.173 0.541 0.212 0.337 0.812 0.380
52140.739950 1.221 0.894 -0.566 0.630 -0.375 0.414 1.413 0.487
52141.764491 1.153 1.205 1.338 0.947 -0.288 0.572 0.416 0.601
52142.544969 1.407 0.622 0.340 0.485 0.444 0.300 0.374 0.329
52143.735608 0.981 0.517 -0.524 0.340 0.485 0.245 0.665 0.292
52144.212756 0.139 0.302 -0.078 0.203 0.092 0.136 0.147 0.171
52145.376757 1.669 1.376 -0.176 1.059 0.494 0.657 0.990 0.715
52146.448660 1.172 0.849 0.917 0.524 -0.020 0.391 0.529 0.510
52147.575784 1.290 0.907 0.290 0.725 0.199 0.428 0.691 0.485
52148.565069 0.596 0.438 0.622 0.279 0.267 0.212 -0.271 0.256
52149.498890 0.592 0.333 -0.036 0.236 0.206 0.152 0.440 0.182
52150.486230 0.696 0.314 0.496 0.207 -0.017 0.146 0.263 0.182
52151.660979 0.789 0.343 0.341 0.220 0.152 0.158 0.278 0.200
52152.603542 0.812 0.329 0.317 0.215 0.321 0.151 0.199 0.190
52153.478768 0.855 0.224 0.125 0.150 0.294 0.100 0.349 0.126
