Time	Count	Error
198600448.57335	3.6591	0.60985
198600458.57414	3.6591	0.60985
198600468.57493	3.45581	0.59267
198600478.57572	4.47223	0.67421
198600488.57651	3.04925	0.55671
198600498.5773	4.47223	0.67421
198600508.57809	3.35417	0.58389
198600518.57888	3.15089	0.56592
198600528.57967	3.86238	0.62656
198600538.58045	2.94761	0.54736
198600548.58124	3.55746	0.60132
198600558.58203	3.6591	0.60985
198600568.58282	3.55746	0.60132
198600578.58361	3.55746	0.60132
198600588.5844	3.45581	0.59267
198600598.58519	3.6591	0.60985
198600608.58598	2.94761	0.54736
198600618.58677	3.45581	0.59267
198600628.58756	3.45581	0.59267
198600638.58834	2.33776	0.48746
198600648.58913	3.45581	0.59267
198600658.58992	4.37059	0.66651
198600668.59071	3.04925	0.55671
198600678.5915	3.55746	0.60132
198600688.59229	3.25253	0.57497
198600698.59308	3.25253	0.57497
198600708.59387	3.55746	0.60132
198600718.59466	3.6591	0.60985
198600728.59545	2.84596	0.53784
198600738.59624	3.76074	0.61826
198600748.59702	3.04925	0.55671
198600758.59781	3.45581	0.59267
198600768.5986	2.84596	0.53784
198600778.59939	3.86238	0.62656
198600788.60018	2.13447	0.46578
198600798.60097	2.74432	0.52815
198600808.60176	2.84596	0.53784
198600818.60255	3.6591	0.60985
198600828.60334	3.35417	0.58389
198600838.60413	3.04925	0.55671
198600848.60492	3.35417	0.58389
198600858.6057	3.76074	0.61826
198600868.60649	2.74432	0.52815
198600878.60728	3.86238	0.62656
198600888.60807	3.04925	0.55671
198600898.60886	3.15089	0.56592
198600908.60965	4.67551	0.68937
198600918.61044	2.54104	0.50821
198600928.61123	2.94761	0.54736
198600938.61202	4.26895	0.65871
198600948.61281	1.72791	0.41908
198600958.6136	2.64268	0.51827
198600968.61439	3.35417	0.58389
198600978.61517	3.55746	0.60132
198600988.61596	3.35417	0.58389
198600998.61675	3.25253	0.57497
198601008.61754	3.25253	0.57497
198601018.61833	2.74432	0.52815
198601028.61912	3.6591	0.60985
198601038.61991	3.25253	0.57497
198601048.6207	3.76074	0.61826
198601058.62149	4.26895	0.65871
198601068.62228	3.96402	0.63475
198601078.62307	2.94761	0.54736
198601088.62386	2.94761	0.54736
198601098.62465	2.94761	0.54736
198601108.62543	3.15089	0.56592
198601118.62622	3.55746	0.60132
198601128.62701	3.04925	0.55671
198601138.6278	3.76074	0.61826
198601148.62859	2.33776	0.48746
198601158.62938	2.84596	0.53784
198601168.63017	3.35417	0.58389
198601178.63096	3.96402	0.63475
198601188.63175	2.74432	0.52815
198601198.63254	3.15089	0.56592
198601208.63333	2.13447	0.46578
198601218.63412	2.74432	0.52815
198601228.63491	2.4394	0.49794
198601238.6357	2.54104	0.50821
198601248.63649	4.26895	0.65871
198601258.63727	1.72791	0.41908
198601268.63806	2.84596	0.53784
198601278.63885	2.84596	0.53784
198601288.63964	2.13447	0.46578
198601298.64043	2.74432	0.52815
198601308.64122	2.4394	0.49794
198601318.64201	3.55746	0.60132
198601328.6428	3.45581	0.59267
198601338.64359	4.37059	0.66651
198601348.64438	3.76074	0.61826
198601358.64517	3.55746	0.60132
198601368.64596	3.25253	0.57497
198601378.64675	2.03283	0.45456
198601388.64754	3.25253	0.57497
198601398.64833	3.45581	0.59267
198601408.64912	1.72791	0.41908
198601418.6499	2.4394	0.49794
198601428.65069	3.96402	0.63475
198601438.65148	2.74432	0.52815
198601448.65227	2.54104	0.50821
198601458.65306	2.33776	0.48746
198601468.65385	3.25253	0.57497
198601478.65464	2.4394	0.49794
198601488.65543	3.35417	0.58389
198601498.65622	3.55746	0.60132
198601508.65701	2.74432	0.52815
198601518.6578	2.84596	0.53784
198601528.65859	2.84596	0.53784
198601538.65938	2.54104	0.50821
198601548.66017	2.94761	0.54736
198601558.66096	2.74432	0.52815
198601568.66175	3.45581	0.59267
198601578.66254	2.54104	0.50821
198601588.66333	2.54104	0.50821
198601598.66412	2.64268	0.51827
198601608.66491	2.74432	0.52815
198601618.66569	3.35417	0.58389
198601628.66648	2.74432	0.52815
198601638.66727	2.84596	0.53784
198601648.66806	3.45581	0.59267
198601658.66885	2.94761	0.54736
198601668.66964	3.25253	0.57497
198601678.67043	3.55746	0.60132
198601688.67122	3.55746	0.60132
198601698.67201	3.55746	0.60132
198601708.6728	3.04925	0.55671
198601718.67359	2.54104	0.50821
198601728.67438	2.03283	0.45456
198601738.67517	3.45581	0.59267
198601748.67596	3.04925	0.55671
198601758.67675	3.35417	0.58389
198601768.67754	3.6591	0.60985
198601778.67833	3.6591	0.60985
198601788.67912	2.64268	0.51827
198601798.67991	3.76074	0.61826
198601808.6807	2.84596	0.53784
198601818.68149	3.25253	0.57497
198601828.68228	3.35417	0.58389
198601838.68307	3.76074	0.61826
198601848.68386	2.4394	0.49794
198601858.68465	3.45581	0.59267
198601868.68544	3.55746	0.60132
198601878.68623	2.23612	0.47674
198601888.68701	2.94761	0.54736
198601898.6878	2.54104	0.50821
198601908.68859	2.94761	0.54736
198601918.68938	3.55746	0.60132
198601928.69017	3.15089	0.56592
198601938.69096	3.15089	0.56592
198601948.69175	2.54104	0.50821
198601958.69254	2.74432	0.52815
198601968.69333	2.64268	0.51827
198601978.69412	2.23612	0.47674
198601988.69491	3.86238	0.62656
198601998.6957	4.26895	0.65871
198602008.69649	2.64268	0.51827
198602018.69728	3.55746	0.60132
198602028.69807	2.4394	0.49794
198602038.69886	2.13447	0.46578
198602048.69965	2.4394	0.49794
198602058.70044	2.03283	0.45456
198602068.70123	2.64268	0.51827
198602078.70202	2.33776	0.48746
198602088.70281	3.35417	0.58389
198602098.7036	2.74432	0.52815
198602108.70439	4.06566	0.64284
198602118.70518	3.45581	0.59267
198602128.70597	3.25253	0.57497
198602138.70676	3.6591	0.60985
198602148.70755	3.76074	0.61826
198602158.70834	2.4394	0.49794
198602168.70913	2.84596	0.53784
198602178.70992	2.94761	0.54736
198602188.71071	1.82955	0.43123
198602198.7115	2.64268	0.51827
198602208.71229	2.94761	0.54736
198602218.71308	2.54104	0.50821
198602228.71387	3.04925	0.55671
198602238.71466	3.35417	0.58389
198602248.71545	2.33776	0.48746
198602258.71624	3.15089	0.56592
198602268.71703	4.16731	0.65082
198602278.71782	2.4394	0.49794
198602288.71861	2.94761	0.54736
198602298.7194	2.64268	0.51827
198602308.72019	3.15089	0.56592
198602318.72098	2.74432	0.52815
198602328.72177	3.04925	0.55671
198602338.72256	2.64268	0.51827
198602348.72335	2.84596	0.53784
198602358.72414	2.64268	0.51827
198602368.72493	3.6591	0.60985
198602378.72572	2.4394	0.49794
198602388.72651	2.4394	0.49794
198602398.7273	2.23612	0.47674
198602408.72809	2.54104	0.50821
198602418.72888	3.96402	0.63475
