Time	Count	Error
370077669.19928	0.50641	0.22647
370077679.19882	0.50641	0.22647
370077689.19836	0.70898	0.26797
370077699.19789	0.40513	0.20256
370077709.19743	0.70898	0.26797
370077719.19697	0.81026	0.28647
370077729.19651	0.70898	0.26797
370077739.19604	0.81026	0.28647
370077749.19558	0.40513	0.20256
370077759.19512	0.50641	0.22647
370077769.19466	0.20256	0.14324
370077779.19419	0.81026	0.28647
370077789.19373	0.50641	0.22647
370077799.19327	0.50641	0.22647
370077809.1928	0.70898	0.26797
370077819.19234	0.91154	0.30385
370077829.19188	0.40513	0.20256
370077839.19142	0.40513	0.20256
370077849.19095	0.91154	0.30385
370077859.19049	0.40513	0.20256
370077869.19003	1.11411	0.33592
370077879.18957	0.50641	0.22647
370077889.1891	0.40513	0.20256
370077899.18864	0.20256	0.14324
370077909.18818	0.60769	0.24809
370077919.18772	1.41795	0.37896
370077929.18725	1.01282	0.32028
370077939.18679	1.51924	0.39227
370077949.18633	0.40513	0.20256
370077959.18586	0.20256	0.14324
370077969.1854	0.81026	0.28647
370077979.18494	0.60769	0.24809
370077989.18448	0.70898	0.26797
370077999.18401	0.50641	0.22647
370078009.18355	0.20256	0.14324
370078019.18309	1.01282	0.32028
370078029.18263	0.20256	0.14324
370078039.18216	1.11411	0.33592
370078049.1817	1.31667	0.36518
370078059.18124	1.01282	0.32028
370078069.18077	1.11411	0.33592
370078079.18031	0.70898	0.26797
370078089.17985	0.50641	0.22647
370078099.17939	0.70898	0.26797
370078109.17892	0.70898	0.26797
370078119.17846	0.50641	0.22647
370078129.178	0.81026	0.28647
370078139.17753	1.11411	0.33592
370078149.17707	0.40513	0.20256
370078159.17661	0.70898	0.26797
370078169.17615	0.70898	0.26797
370078179.17568	0.81026	0.28647
370078189.17522	0.60769	0.24809
370078199.17476	0.50641	0.22647
370078209.1743	0.91154	0.30385
370078219.17383	0.70898	0.26797
370078229.17337	0.60769	0.24809
370078239.17291	0.40513	0.20256
370078249.17244	0.60769	0.24809
370078259.17198	0.70898	0.26797
370078269.17152	0.60769	0.24809
370078279.17106	0.20256	0.14324
370078289.17059	0.40513	0.20256
370078299.17013	0.60769	0.24809
370078309.16967	0.91154	0.30385
370078319.16921	0.81026	0.28647
370078329.16874	1.01282	0.32028
370078339.16828	0.60769	0.24809
370078349.16782	0.60769	0.24809
370078359.16735	0.70898	0.26797
370078369.16689	0.81026	0.28647
370078379.16643	0.91154	0.30385
370078389.16597	0.81026	0.28647
370078399.1655	0.40513	0.20256
370078409.16504	1.21539	0.35085
370078419.16458	0.60769	0.24809
370078429.16412	0.50641	0.22647
370078439.16365	0.70898	0.26797
370078449.16319	0.91154	0.30385
370078459.16273	0.40513	0.20256
370078469.16226	0.60769	0.24809
370078479.1618	1.01282	0.32028
370078489.16134	0.10128	0.10128
370078499.16088	0.20256	0.14324
370078509.16041	0.70898	0.26797
370078519.15995	1.11411	0.33592
370078529.15949	0.81026	0.28647
370078539.15902	0.70898	0.26797
370078549.15856	0.50641	0.22647
370078559.1581	1.01282	0.32028
370078569.15764	0.81026	0.28647
370078579.15717	1.11411	0.33592
370078589.15671	0.20256	0.14324
370078599.15625	0.60769	0.24809
370078609.15579	0.81026	0.28647
370078619.15532	0.30385	0.17543
370078629.15486	0.91154	0.30385
370078639.1544	0.81026	0.28647
370078649.15393	0.81026	0.28647
370078659.15347	0.70898	0.26797
370078669.15301	0.60769	0.24809
370078679.15255	1.01282	0.32028
370078689.15208	0.40513	0.20256
370078699.15162	1.01282	0.32028
370078709.15116	0.30385	0.17543
370078719.15069	0.70898	0.26797
370078729.15023	0.30385	0.17543
370078739.14977	0.60769	0.24809
370078749.14931	0.70898	0.26797
370078759.14884	0.30385	0.17543
370078769.14838	0.50641	0.22647
370078779.14792	0.50641	0.22647
370078789.14746	0.70898	0.26797
370078799.14699	0.40513	0.20256
370078809.14653	0.60769	0.24809
370078819.14607	0.70898	0.26797
370078829.1456	0.50641	0.22647
370078839.14514	0.40513	0.20256
370078849.14468	0.40513	0.20256
370078859.14422	0.81026	0.28647
370078869.14375	0.50641	0.22647
370078879.14329	0.50641	0.22647
370078889.14283	0.81026	0.28647
370078899.14236	0.20256	0.14324
370078909.1419	0.50641	0.22647
370078919.14144	0.81026	0.28647
370078929.14098	0.40513	0.20256
370078939.14051	0.91154	0.30385
370078949.14005	0.70898	0.26797
370078959.13959	0.91154	0.30385
370078969.13912	0.70898	0.26797
370078979.13866	0.70898	0.26797
370078989.1382	0.40513	0.20256
370078999.13774	0.60769	0.24809
370079009.13727	0.60769	0.24809
370079019.13681	0.70898	0.26797
370079029.13635	0.60769	0.24809
370079039.13589	0.60769	0.24809
370079049.13542	0.50641	0.22647
370079059.13496	0.50641	0.22647
370079069.1345	0.70898	0.26797
370079079.13403	0.30385	0.17543
370079089.13357	0.40513	0.20256
370079099.13311	0.70898	0.26797
370079109.13265	1.11411	0.33592
370079119.13218	0.40513	0.20256
370079129.13172	0.40513	0.20256
370079139.13126	0.91154	0.30385
370079149.13079	0.60769	0.24809
370079159.13033	0.40513	0.20256
370079169.12987	0.20256	0.14324
370079179.12941	0.70898	0.26797
370079189.12894	0.40513	0.20256
370079199.12848	0.91154	0.30385
370079209.12802	0.50641	0.22647
370079219.12755	0.60769	0.24809
370079229.12709	0.91154	0.30385
370079239.12663	0.40513	0.20256
370079249.12617	0.50641	0.22647
370079259.1257	0.60769	0.24809
370079269.12524	0.50641	0.22647
370079279.12478	0.30385	0.17543
370079289.12431	1.01282	0.32028
370079299.12385	0.10128	0.10128
370079309.12339	0.40513	0.20256
370079319.12293	0.50641	0.22647
370079329.12246	0.50641	0.22647
370079339.122	1.31667	0.36518
